Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
1515,389355,5429.66,5659,0,5933,456,87,87,0,557,87,0,0,0,0,0,87,0,0,1013,0,0,0,456,0,0,0,557,202,113,0,89,0,0,0,0,0,87,0,0,0,0,87,0,0,0,11390,5546,0,5844,0,0,0,0,0,0.4687
1516,382032,5314.75,5317,0,5909,565,97,97,0,553,97,0,0,0,0,0,97,0,0,1118,0,0,0,565,0,0,0,553,201,103,0,98,0,0,0,0,0,97,0,0,0,0,97,0,0,0,11025,5214,0,5811,0,0,0,0,0,0.4685
1517,485440,5848.63,6917,0,7743,542,93,93,0,550,93,0,0,0,0,0,93,0,0,1092,0,0,0,542,0,0,0,550,248,122,0,126,0,0,0,0,0,93,0,0,0,0,93,0,0,0,14412,6795,0,7617,0,0,0,0,0,0.4683
1518,426558,5613.91,6524,0,6155,576,96,96,0,531,96,0,0,0,0,0,96,0,0,1107,0,0,0,576,0,0,0,531,211,107,0,104,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12468,6417,0,6051,0,0,0,0,0,0.468
1519,423801,5342.11,6255,0,6321,523,98,98,0,603,98,0,0,0,0,0,98,0,0,1126,0,0,0,523,0,0,0,603,222,114,0,108,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12354,6141,0,6213,0,0,0,0,0,0.4678
1520,425600,5118.8,6167,0,6561,492,91,91,0,543,91,0,0,0,0,0,91,0,0,1035,0,0,0,492,0,0,0,543,251,116,0,135,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12477,6051,0,6426,0,0,0,0,0,0.4676
1521,371124,5289.41,5258,0,5621,560,92,92,0,515,92,0,0,0,0,0,92,0,0,1075,0,0,0,560,0,0,0,515,217,98,0,119,0,0,0,0,0,92,0,0,0,0,92,0,0,0,10662,5160,0,5502,0,0,0,0,0,0.4673
1522,575316,6107.28,8494,0,9080,531,92,92,0,557,92,0,0,0,0,0,92,0,0,1088,0,0,0,531,0,0,0,557,229,116,0,113,0,0,0,0,0,92,0,0,0,0,92,0,0,0,17345,8378,0,8967,0,0,0,0,0,0.4671
1523,440147,5750.12,6587,0,6546,579,92,92,0,472,92,0,0,0,0,0,92,0,0,1051,0,0,0,579,0,0,0,472,191,94,0,97,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12942,6493,0,6449,0,0,0,0,0,0.4669
1524,530352,6163.38,7979,0,8101,535,95,95,0,539,95,0,0,0,0,0,95,0,0,1074,0,0,0,535,0,0,0,539,276,130,0,146,0,0,0,0,0,95,0,0,0,0,95,0,0,0,15804,7849,0,7955,0,0,0,0,0,0.4666
1525,416325,5803.25,6242,0,5987,595,98,98,0,553,98,0,0,0,0,0,98,0,0,1148,0,0,0,595,0,0,0,553,260,129,0,131,0,0,0,0,0,98,0,0,0,0,98,0,0,0,11969,6113,0,5856,0,0,0,0,0,0.4664
1526,611926,6805.45,9066,0,9601,545,98,98,0,564,98,0,0,0,0,0,98,0,0,1109,0,0,0,545,0,0,0,564,272,154,0,118,0,0,0,0,0,98,0,0,0,0,98,0,0,0,18395,8912,0,9483,0,0,0,0,0,0.4662
1527,539031,6420.19,7875,0,8405,545,95,95,0,544,95,0,0,0,0,0,95,0,0,1089,0,0,0,545,0,0,0,544,295,141,0,154,0,0,0,0,0,95,0,0,0,0,95,0,0,0,15985,7734,0,8251,0,0,0,0,0,0.4659
1528,427840,5886.38,6523,0,6088,518,97,97,0,600,97,0,0,0,0,0,97,0,0,1118,0,0,0,518,0,0,0,600,177,86,0,91,0,0,0,0,0,97,0,0,0,0,97,0,0,0,12434,6437,0,5997,0,0,0,0,0,0.4657
1529,481635,5747.84,6997,0,7419,522,92,92,0,559,92,0,0,0,0,0,92,0,0,1081,0,0,0,522,0,0,0,559,208,94,0,114,0,0,0,0,0,92,0,0,0,0,92,0,0,0,14208,6903,0,7305,0,0,0,0,0,0.4655
1530,434520,6260.32,6510,0,6340,519,96,96,0,553,96,0,0,0,0,0,96,0,0,1072,0,0,0,519,0,0,0,553,177,86,0,91,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12673,6424,0,6249,0,0,0,0,0,0.4652
1531,388874,5475.56,5601,0,5767,524,93,93,0,541,93,0,0,0,0,0,93,0,0,1065,0,0,0,524,0,0,0,541,187,92,0,95,0,0,0,0,0,93,0,0,0,0,93,0,0,0,11181,5509,0,5672,0,0,0,0,0,0.465
1532,643440,7060.01,9718,0,9841,623,99,99,0,553,99,0,0,0,0,0,99,0,0,1176,0,0,0,623,0,0,0,553,282,140,0,142,0,0,0,0,0,99,0,0,0,0,99,0,0,0,19277,9578,0,9699,0,0,0,0,0,0.4648
1533,407778,5237.53,5802,0,6180,525,92,92,0,537,92,0,0,0,0,0,92,0,0,1062,0,0,0,525,0,0,0,537,248,105,0,143,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11734,5697,0,6037,0,0,0,0,0,0.4645
1534,450996,5560.64,6758,0,6586,554,95,95,0,521,95,0,0,0,0,0,95,0,0,1075,0,0,0,554,0,0,0,521,226,110,0,116,0,0,0,0,0,95,0,0,0,0,95,0,0,0,13118,6648,0,6470,0,0,0,0,0,0.4643
1535,458965,5355.25,6738,0,6893,565,91,91,0,475,91,0,0,0,0,0,91,0,0,1040,0,0,0,565,0,0,0,475,212,116,0,96,0,0,0,0,0,91,0,0,0,0,91,0,0,0,13419,6622,0,6797,0,0,0,0,0,0.4641
1536,509952,6198.54,7570,0,7672,572,96,96,0,516,96,0,0,0,0,0,96,0,0,1088,0,0,0,572,0,0,0,516,212,92,0,120,0,0,0,0,0,96,0,0,0,0,96,0,0,0,15030,7478,0,7552,0,0,0,0,0,0.4639
1537,395009,6029.09,5723,0,5693,566,102,102,0,581,102,0,0,0,0,0,102,0,0,1147,0,0,0,566,0,0,0,581,214,116,0,98,0,0,0,0,0,102,0,0,0,0,102,0,0,0,11202,5607,0,5595,0,0,0,0,0,0.4636
1538,438330,5088.89,6239,0,6703,546,91,91,0,511,91,0,0,0,0,0,91,0,0,1057,0,0,0,546,0,0,0,511,282,130,0,152,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12660,6109,0,6551,0,0,0,0,0,0.4634
1539,427842,5273.71,6031,0,6489,574,91,91,0,532,91,0,0,0,0,0,91,0,0,1106,0,0,0,574,0,0,0,532,251,115,0,136,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12269,5916,0,6353,0,0,0,0,0,0.4632
1540,408100,5593.2,6011,0,5924,561,94,94,0,512,94,0,0,0,0,0,94,0,0,1073,0,0,0,561,0,0,0,512,202,109,0,93,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11733,5902,0,5831,0,0,0,0,0,0.4629
1541,631810,6858.7,9507,0,9579,582,99,99,0,535,99,0,0,0,0,0,99,0,0,1117,0,0,0,582,0,0,0,535,277,133,0,144,0,0,0,0,0,99,0,0,0,0,99,0,0,0,18809,9374,0,9435,0,0,0,0,0,0.4627
1542,444096,5917.84,6671,0,6419,542,93,93,0,523,93,0,0,0,0,0,93,0,0,1065,0,0,0,542,0,0,0,523,228,116,0,112,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12862,6555,0,6307,0,0,0,0,0,0.4625
1543,354890,5366.89,5132,0,5010,562,95,95,0,523,95,0,0,0,0,0,95,0,0,1085,0,0,0,562,0,0,0,523,214,113,0,101,0,0,0,0,0,95,0,0,0,0,95,0,0,0,9928,5019,0,4909,0,0,0,0,0,0.4622
1544,599072,6513.29,8889,0,9180,512,93,93,0,546,93,0,0,0,0,0,93,0,0,1058,0,0,0,512,0,0,0,546,227,118,0,109,0,0,0,0,0,93,0,0,0,0,93,0,0,0,17842,8771,0,9071,0,0,0,0,0,0.462
1545,499035,5331.58,7383,0,7366,584,99,99,0,560,99,0,0,0,0,0,99,0,0,1144,0,0,0,584,0,0,0,560,267,121,0,146,0,0,0,0,0,99,0,0,0,0,99,0,0,0,14482,7262,0,7220,0,0,0,0,0,0.4618
1546,440610,5459.1,6043,0,6878,560,93,93,0,501,93,0,0,0,0,0,93,0,0,1061,0,0,0,560,0,0,0,501,282,131,0,151,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12639,5912,0,6727,0,0,0,0,0,0.4615
1547,416143,6067.24,6093,0,6010,575,96,96,0,525,96,0,0,0,0,0,96,0,0,1100,0,0,0,575,0,0,0,525,243,122,0,121,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11860,5971,0,5889,0,0,0,0,0,0.4613
1548,478332,6043.24,6962,0,7115,534,96,96,0,575,96,0,0,0,0,0,96,0,0,1109,0,0,0,534,0,0,0,575,265,139,0,126,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13812,6823,0,6989,0,0,0,0,0,0.4611
1549,388799,5674.16,5486,0,5649,589,100,100,0,570,100,0,0,0,0,0,100,0,0,1159,0,0,0,589,0,0,0,570,221,120,0,101,0,0,0,0,0,100,0,0,0,0,100,0,0,0,10914,5366,0,5548,0,0,0,0,0,0.4608
1550,460350,5250.32,6838,0,6724,522,90,90,0,522,90,0,0,0,0,0,90,0,0,1044,0,0,0,522,0,0,0,522,198,101,0,97,0,0,0,0,0,90,0,0,0,0,90,0,0,0,13364,6737,0,6627,0,0,0,0,0,0.4606
1551,355179,4905.69,5127,0,5076,532,89,89,0,475,89,0,0,0,0,0,89,0,0,1007,0,0,0,532,0,0,0,475,196,92,0,104,0,0,0,0,0,89,0,0,0,0,89,0,0,0,10007,5035,0,4972,0,0,0,0,0,0.4604
1552,433008,5443.38,6267,0,6299,556,94,94,0,559,94,0,0,0,0,0,94,0,0,1115,0,0,0,556,0,0,0,559,207,109,0,98,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12359,6158,0,6201,0,0,0,0,0,0.4602
1553,389803,5132.25,5528,0,5749,537,87,87,0,491,87,0,0,0,0,0,87,0,0,1028,0,0,0,537,0,0,0,491,198,95,0,103,0,0,0,0,0,87,0,0,0,0,87,0,0,0,11079,5433,0,5646,0,0,0,0,0,0.4599
1554,509712,6284.61,7393,0,7565,543,99,99,0,619,99,0,0,0,0,0,99,0,0,1162,0,0,0,543,0,0,0,619,250,121,0,129,0,0,0,0,0,99,0,0,0,0,99,0,0,0,14708,7272,0,7436,0,0,0,0,0,0.4597
1555,510040,5820.97,7469,0,7678,495,89,89,0,514,89,0,0,0,0,0,89,0,0,1009,0,0,0,495,0,0,0,514,250,127,0,123,0,0,0,0,0,89,0,0,0,0,89,0,0,0,14897,7342,0,7555,0,0,0,0,0,0.4595
1556,415452,5483.87,5984,0,5972,547,96,96,0,563,96,0,0,0,0,0,96,0,0,1110,0,0,0,547,0,0,0,563,254,147,0,107,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11702,5837,0,5865,0,0,0,0,0,0.4592
1557,543393,6203.83,7805,0,8270,559,98,98,0,569,98,0,0,0,0,0,98,0,0,1128,0,0,0,559,0,0,0,569,312,152,0,160,0,0,0,0,0,98,0,0,0,0,98,0,0,0,15763,7653,0,8110,0,0,0,0,0,0.459
1558,601388,5985.98,8844,0,9158,503,91,91,0,542,91,0,0,0,0,0,91,0,0,1045,0,0,0,503,0,0,0,542,253,124,0,129,0,0,0,0,0,91,0,0,0,0,91,0,0,0,17749,8720,0,9029,0,0,0,0,0,0.4588
1559,383514,5640.94,5458,0,5442,541,96,96,0,586,96,0,0,0,0,0,96,0,0,1127,0,0,0,541,0,0,0,586,177,75,0,102,0,0,0,0,0,96,0,0,0,0,96,0,0,0,10723,5383,0,5340,0,0,0,0,0,0.4585
1560,449280,5740.14,6650,0,6354,582,98,98,0,536,98,0,0,0,0,0,98,0,0,1118,0,0,0,582,0,0,0,536,253,107,0,146,0,0,0,0,0,98,0,0,0,0,98,0,0,0,12751,6543,0,6208,0,0,0,0,0,0.4583
1561,513569,6147.28,7544,0,7508,584,96,96,0,531,96,0,0,0,0,0,96,0,0,1115,0,0,0,584,0,0,0,531,276,140,0,136,0,0,0,0,0,96,0,0,0,0,96,0,0,0,14776,7404,0,7372,0,0,0,0,0,0.4581
1562,393624,4840.5,5682,0,5568,546,97,97,0,555,97,0,0,0,0,0,97,0,0,1101,0,0,0,546,0,0,0,555,218,104,0,114,0,0,0,0,0,97,0,0,0,0,97,0,0,0,11032,5578,0,5454,0,0,0,0,0,0.4579
1563,342297,4862.55,4801,0,4910,510,89,89,0,495,89,0,0,0,0,0,89,0,0,1005,0,0,0,510,0,0,0,495,187,78,0,109,0,0,0,0,0,89,0,0,0,0,89,0,0,0,9524,4723,0,4801,0,0,0,0,0,0.4576
1564,414460,5114.12,5910,0,6011,546,91,91,0,510,91,0,0,0,0,0,91,0,0,1056,0,0,0,546,0,0,0,510,197,97,0,100,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11724,5813,0,5911,0,0,0,0,0,0.4574
1565,464805,5738.9,6626,0,6883,578,92,92,0,490,92,0,0,0,0,0,92,0,0,1068,0,0,0,578,0,0,0,490,210,110,0,100,0,0,0,0,0,92,0,0,0,0,92,0,0,0,13299,6516,0,6783,0,0,0,0,0,0.4572
1566,418122,5288.72,6271,0,5775,586,91,91,0,480,91,0,0,0,0,0,91,0,0,1066,0,0,0,586,0,0,0,480,211,109,0,102,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11835,6162,0,5673,0,0,0,0,0,0.4569
1567,716119,6362.59,10702,0,10802,632,93,93,0,461,93,0,0,0,0,0,93,0,0,1093,0,0,0,632,0,0,0,461,378,188,0,190,0,0,0,0,0,93,0,0,0,0,93,0,0,0,21126,10514,0,10612,0,0,0,0,0,0.4567
1568,495488,6008.25,7337,0,7111,627,96,96,0,482,96,0,0,0,0,0,96,0,0,1109,0,0,0,627,0,0,0,482,257,118,0,139,0,0,0,0,0,96,0,0,0,0,96,0,0,0,14191,7219,0,6972,0,0,0,0,0,0.4565
1569,462855,5679.83,6698,0,6677,562,99,99,0,555,99,0,0,0,0,0,99,0,0,1117,0,0,0,562,0,0,0,555,291,149,0,142,0,0,0,0,0,99,0,0,0,0,99,0,0,0,13084,6549,0,6535,0,0,0,0,0,0.4563
1570,507110,6179.67,7102,0,7622,650,98,98,0,511,98,0,0,0,0,0,98,0,0,1161,0,0,0,650,0,0,0,511,249,115,0,134,0,0,0,0,0,98,0,0,0,0,98,0,0,0,14475,6987,0,7488,0,0,0,0,0,0.456
1571,419457,5555.09,5810,0,6191,576,94,94,0,504,94,0,0,0,0,0,94,0,0,1080,0,0,0,576,0,0,0,504,220,103,0,117,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11781,5707,0,6074,0,0,0,0,0,0.4558
1572,448020,5424.85,5941,0,6958,525,91,91,0,548,91,0,0,0,0,0,91,0,0,1073,0,0,0,525,0,0,0,548,210,110,0,100,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12689,5831,0,6858,0,0,0,0,0,0.4556
1573,421564,5627.18,5805,0,6180,517,99,99,0,640,99,0,0,0,0,0,99,0,0,1157,0,0,0,517,0,0,0,640,225,104,0,121,0,0,0,0,0,99,0,0,0,0,99,0,0,0,11760,5701,0,6059,0,0,0,0,0,0.4553
1574,462756,6318.97,6590,0,6687,589,101,101,0,542,101,0,0,0,0,0,101,0,0,1131,0,0,0,589,0,0,0,542,261,120,0,141,0,0,0,0,0,101,0,0,0,0,101,0,0,0,13016,6470,0,6546,0,0,0,0,0,0.4551
1575,335475,4943.17,4665,0,4602,621,94,94,0,488,94,0,0,0,0,0,94,0,0,1109,0,0,0,621,0,0,0,488,204,100,0,104,0,0,0,0,0,94,0,0,0,0,94,0,0,0,9063,4565,0,4498,0,0,0,0,0,0.4549
1576,280528,4193.16,3654,0,3966,504,88,88,0,510,88,0,0,0,0,0,88,0,0,1014,0,0,0,504,0,0,0,510,131,72,0,59,0,0,0,0,0,88,0,0,0,0,88,0,0,0,7489,3582,0,3907,0,0,0,0,0,0.4547
1577,408443,5294.1,5710,0,5898,544,92,92,0,537,92,0,0,0,0,0,92,0,0,1081,0,0,0,544,0,0,0,537,263,125,0,138,0,0,0,0,0,92,0,0,0,0,92,0,0,0,11345,5585,0,5760,0,0,0,0,0,0.4544
1578,512850,5979.79,7265,0,7530,570,100,100,0,591,100,0,0,0,0,0,100,0,0,1161,0,0,0,570,0,0,0,591,229,107,0,122,0,0,0,0,0,100,0,0,0,0,100,0,0,0,14566,7158,0,7408,0,0,0,0,0,0.4542
1579,549492,6470.19,8141,0,7970,487,92,92,0,557,92,0,0,0,0,0,92,0,0,1044,0,0,0,487,0,0,0,557,204,107,0,97,0,0,0,0,0,92,0,0,0,0,92,0,0,0,15907,8034,0,7873,0,0,0,0,0,0.454
1580,442400,5591.21,6417,0,6263,544,93,93,0,531,93,0,0,0,0,0,93,0,0,1075,0,0,0,544,0,0,0,531,233,124,0,109,0,0,0,0,0,93,0,0,0,0,93,0,0,0,12447,6293,0,6154,0,0,0,0,0,0.4538
1581,423708,5731.73,6270,0,5793,527,94,94,0,560,94,0,0,0,0,0,94,0,0,1087,0,0,0,527,0,0,0,560,223,114,0,109,0,0,0,0,0,94,0,0,0,0,94,0,0,0,11840,6156,0,5684,0,0,0,0,0,0.4535
1582,458780,5561.95,6442,0,6745,555,91,91,0,526,91,0,0,0,0,0,91,0,0,1081,0,0,0,555,0,0,0,526,268,142,0,126,0,0,0,0,0,91,0,0,0,0,91,0,0,0,12919,6300,0,6619,0,0,0,0,0,0.4533
1583,419495,5300.51,6068,0,5724,610,98,98,0,578,98,0,0,0,0,0,98,0,0,1188,0,0,0,610,0,0,0,578,204,114,0,90,0,0,0,0,0,98,0,0,0,0,98,0,0,0,11588,5954,0,5634,0,0,0,0,0,0.4531
1584,427680,4964.66,6058,0,6115,545,91,91,0,515,91,0,0,0,0,0,91,0,0,1060,0,0,0,545,0,0,0,515,248,119,0,129,0,0,0,0,0,91,0,0,0,0,91,0,0,0,11925,5939,0,5986,0,0,0,0,0,0.4528
1585,456480,5206.26,6490,0,6665,530,87,87,0,486,87,0,0,0,0,0,87,0,0,1016,0,0,0,530,0,0,0,486,213,113,0,100,0,0,0,0,0,87,0,0,0,0,87,0,0,0,12942,6377,0,6565,0,0,0,0,0,0.4526
1586,380640,4699.35,5175,0,5589,496,89,89,0,504,89,0,0,0,0,0,89,0,0,1000,0,0,0,496,0,0,0,504,256,119,0,137,0,0,0,0,0,89,0,0,0,0,89,0,0,0,10508,5056,0,5452,0,0,0,0,0,0.4524
1587,365010,4898.44,5054,0,5197,550,89,89,0,468,89,0,0,0,0,0,89,0,0,1018,0,0,0,550,0,0,0,468,211,114,0,97,0,0,0,0,0,89,0,0,0,0,89,0,0,0,10040,4940,0,5100,0,0,0,0,0,0.4522
1588,535156,6417.43,7828,0,7639,584,98,98,0,542,98,0,0,0,0,0,98,0,0,1126,0,0,0,584,0,0,0,542,254,125,0,129,0,0,0,0,0,98,0,0,0,0,98,0,0,0,15213,7703,0,7510,0,0,0,0,0,0.4519
1589,606998,6573.8,9111,0,8580,597,98,98,0,529,98,0,0,0,0,0,98,0,0,1126,0,0,0,597,0,0,0,529,284,153,0,131,0,0,0,0,0,98,0,0,0,0,98,0,0,0,17407,8958,0,8449,0,0,0,0,0,0.4517
1590,430890,5154.56,6318,0,5960,542,89,89,0,485,89,0,0,0,0,0,89,0,0,1027,0,0,0,542,0,0,0,485,176,94,0,82,0,0,0,0,0,89,0,0,0,0,89,0,0,0,12102,6224,0,5878,0,0,0,0,0,0.4515
1591,555259,6136.92,7863,0,8141,598,100,100,0,591,100,0,0,0,0,0,100,0,0,1189,0,0,0,598,0,0,0,591,249,112,0,137,0,0,0,0,0,100,0,0,0,0,100,0,0,0,15755,7751,0,8004,0,0,0,0,0,0.4513
1592,394816,4956.32,5359,0,5751,514,89,89,0,534,89,0,0,0,0,0,89,0,0,1048,0,0,0,514,0,0,0,534,202,103,0,99,0,0,0,0,0,89,0,0,0,0,89,0,0,0,10908,5256,0,5652,0,0,0,0,0,0.451
1593,399843,5189.59,5474,0,5859,495,86,86,0,492,86,0,0,0,0,0,86,0,0,987,0,0,0,495,0,0,0,492,222,125,0,97,0,0,0,0,0,86,0,0,0,0,86,0,0,0,11111,5349,0,5762,0,0,0,0,0,0.4508
1594,377778,5759.51,5290,0,5115,603,101,101,0,562,101,0,0,0,0,0,101,0,0,1165,0,0,0,603,0,0,0,562,232,109,0,123,0,0,0,0,0,101,0,0,0,0,101,0,0,0,10173,5181,0,4992,0,0,0,0,0,0.4506
1595,319000,4865.87,4187,0,4502,531,93,93,0,520,93,0,0,0,0,0,93,0,0,1051,0,0,0,531,0,0,0,520,200,112,0,88,0,0,0,0,0,93,0,0,0,0,93,0,0,0,8489,4075,0,4414,0,0,0,0,0,0.4504
1596,520296,6217.04,7625,0,7273,599,97,97,0,513,97,0,0,0,0,0,97,0,0,1112,0,0,0,599,0,0,0,513,222,105,0,117,0,0,0,0,0,97,0,0,0,0,97,0,0,0,14676,7520,0,7156,0,0,0,0,0,0.4501
1597,405638,5567.67,5671,0,5630,555,96,96,0,590,96,0,0,0,0,0,96,0,0,1145,0,0,0,555,0,0,0,590,180,90,0,90,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11121,5581,0,5540,0,0,0,0,0,0.4499
1598,493782,5753.7,6894,0,7268,521,92,92,0,508,92,0,0,0,0,0,92,0,0,1029,0,0,0,521,0,0,0,508,277,132,0,145,0,0,0,0,0,92,0,0,0,0,92,0,0,0,13885,6762,0,7123,0,0,0,0,0,0.4497
1599,442923,5846.45,6023,0,6482,541,92,92,0,527,92,0,0,0,0,0,92,0,0,1068,0,0,0,541,0,0,0,527,235,127,0,108,0,0,0,0,0,92,0,0,0,0,92,0,0,0,12270,5896,0,6374,0,0,0,0,0,0.4495
1600,456000,6057.23,6361,0,6501,585,94,94,0,517,94,0,0,0,0,0,94,0,0,1102,0,0,0,585,0,0,0,517,200,110,0,90,0,0,0,0,0,94,0,0,0,0,94,0,0,0,12662,6251,0,6411,0,0,0,0,0,0.4492
1601,563552,6313.43,8256,0,8039,506,93,93,0,550,93,0,0,0,0,0,93,0,0,1056,0,0,0,506,0,0,0,550,232,118,0,114,0,0,0,0,0,93,0,0,0,0,93,0,0,0,16063,8138,0,7925,0,0,0,0,0,0.449
1602,511038,6043.7,7353,0,7209,594,100,100,0,544,100,0,0,0,0,0,100,0,0,1138,0,0,0,594,0,0,0,544,276,143,0,133,0,0,0,0,0,100,0,0,0,0,100,0,0,0,14286,7210,0,7076,0,0,0,0,0,0.4488
1603,379911,4651.72,5243,0,5268,538,92,92,0,532,92,0,0,0,0,0,92,0,0,1070,0,0,0,538,0,0,0,532,229,120,0,109,0,0,0,0,0,92,0,0,0,0,92,0,0,0,10282,5123,0,5159,0,0,0,0,0,0.4486
1604,354484,4903.91,4704,0,5061,554,89,89,0,457,89,0,0,0,0,0,89,0,0,1011,0,0,0,554,0,0,0,457,226,116,0,110,0,0,0,0,0,89,0,0,0,0,89,0,0,0,9539,4588,0,4951,0,0,0,0,0,0.4483
1605,431745,5804.2,5850,0,6163,613,100,100,0,555,100,0,0,0,0,0,100,0,0,1168,0,0,0,613,0,0,0,555,217,100,0,117,0,0,0,0,0,100,0,0,0,0,100,0,0,0,11796,5750,0,6046,0,0,0,0,0,0.4481
1606,476982,5846.47,6773,0,6618,570,102,102,0,609,102,0,0,0,0,0,102,0,0,1179,0,0,0,570,0,0,0,609,333,161,0,172,0,0,0,0,0,102,0,0,0,0,102,0,0,0,13058,6612,0,6446,0,0,0,0,0,0.4479
1607,478886,5719.15,7082,0,6554,494,89,89,0,519,89,0,0,0,0,0,89,0,0,1013,0,0,0,494,0,0,0,519,232,130,0,102,0,0,0,0,0,89,0,0,0,0,89,0,0,0,13404,6952,0,6452,0,0,0,0,0,0.4477
1608,426120,5568.11,6041,0,5785,615,99,99,0,543,99,0,0,0,0,0,99,0,0,1158,0,0,0,615,0,0,0,543,225,110,0,115,0,0,0,0,0,99,0,0,0,0,99,0,0,0,11601,5931,0,5670,0,0,0,0,0,0.4474
1609,432821,5903.65,6253,0,5852,577,93,93,0,501,93,0,0,0,0,0,93,0,0,1078,0,0,0,577,0,0,0,501,225,114,0,111,0,0,0,0,0,93,0,0,0,0,93,0,0,0,11880,6139,0,5741,0,0,0,0,0,0.4472
1610,436310,5899.71,6257,0,5892,585,96,96,0,526,96,0,0,0,0,0,96,0,0,1111,0,0,0,585,0,0,0,526,246,111,0,135,0,0,0,0,0,96,0,0,0,0,96,0,0,0,11903,6146,0,5757,0,0,0,0,0,0.447
1611,480078,6102.45,6866,0,6612,595,100,100,0,555,100,0,0,0,0,0,100,0,0,1150,0,0,0,595,0,0,0,555,294,128,0,166,0,0,0,0,0,100,0,0,0,0,100,0,0,0,13184,6738,0,6446,0,0,0,0,0,0.4468
1612,506168,5777.8,7356,0,6994,576,97,97,0,524,97,0,0,0,0,0,97,0,0,1100,0,0,0,576,0,0,0,524,208,98,0,110,0,0,0,0,0,97,0,0,0,0,97,0,0,0,14142,7258,0,6884,0,0,0,0,0,0.4466
1613,448414,5602.14,6373,0,6166,611,96,96,0,483,96,0,0,0,0,0,96,0,0,1094,0,0,0,611,0,0,0,483,180,95,0,85,0,0,0,0,0,96,0,0,0,0,96,0,0,0,12359,6278,0,6081,0,0,0,0,0,0.4463
1614,485814,5501.61,6737,0,6924,621,96,96,0,503,96,0,0,0,0,0,96,0,0,1124,0,0,0,621,0,0,0,503,220,122,0,98,0,0,0,0,0,96,0,0,0,0,96,0,0,0,13441,6615,0,6826,0,0,0,0,0,0.4461
1615,434435,6117.14,6179,0,5877,640,99,99,0,496,99,0,0,0,0,0,99,0,0,1136,0,0,0,640,0,0,0,496,238,111,0,127,0,0,0,0,0,99,0,0,0,0,99,0,0,0,11818,6068,0,5750,0,0,0,0,0,0.4459
1616,394304,4848.5,5493,0,5307,599,94,94,0,518,94,0,0,0,0,0,94,0,0,1117,0,0,0,599,0,0,0,518,175,82,0,93,0,0,0,0,0,94,0,0,0,0,94,0,0,0,10625,5411,0,5214,0,0,0,0,0,0.4457
