Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
16,8000,6725.44,11914,0,11836,540,94,94,0,522,94,0,0,0,0,0,94,0,0,1062,0,0,0,540,0,0,0,522,329,169,0,160,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23421,11745,0,11676,0,0,0,0,0,0.992
17,8500,7230.53,11786,0,11883,571,100,100,0,560,100,0,0,0,0,0,100,0,0,1131,0,0,0,571,0,0,0,560,299,136,0,163,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23370,11650,0,11720,0,0,0,0,0,0.9915
18,9000,6943.09,11859,0,11833,541,95,95,0,577,95,0,0,0,0,0,95,0,0,1118,0,0,0,541,0,0,0,577,326,165,0,161,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23366,11694,0,11672,0,0,0,0,0,0.991
19,9500,7198.95,11775,0,11924,538,97,97,0,569,97,0,0,0,0,0,97,0,0,1107,0,0,0,538,0,0,0,569,308,154,0,154,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23391,11621,0,11770,0,0,0,0,0,0.9905
20,10000,6950.82,11852,0,11820,554,99,99,0,576,99,0,0,0,0,0,99,0,0,1130,0,0,0,554,0,0,0,576,319,164,0,155,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23353,11688,0,11665,0,0,0,0,0,0.99
21,10500,6795.57,11882,0,11885,520,93,93,0,527,93,0,0,0,0,0,93,0,0,1047,0,0,0,520,0,0,0,527,323,178,0,145,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23444,11704,0,11740,0,0,0,0,0,0.9896
22,11000,6747.78,11994,0,11742,541,93,93,0,537,93,0,0,0,0,0,93,0,0,1078,0,0,0,541,0,0,0,537,285,147,0,138,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23451,11847,0,11604,0,0,0,0,0,0.9891
23,11500,6539.18,11978,0,11875,492,86,86,0,483,86,0,0,0,0,0,86,0,0,975,0,0,0,492,0,0,0,483,276,132,0,144,0,0,0,0,0,86,0,0,0,0,86,0,0,0,23577,11846,0,11731,0,0,0,0,0,0.9886
24,12000,7047.11,11943,0,11762,568,95,95,0,537,95,0,0,0,0,0,95,0,0,1105,0,0,0,568,0,0,0,537,285,149,0,136,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23420,11794,0,11626,0,0,0,0,0,0.9881
25,12500,6277.66,11844,0,11928,508,91,91,0,538,91,0,0,0,0,0,91,0,0,1046,0,0,0,508,0,0,0,538,321,151,0,170,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23451,11693,0,11758,0,0,0,0,0,0.9876
26,13000,7251.69,11915,0,11831,509,95,95,0,555,95,0,0,0,0,0,95,0,0,1064,0,0,0,509,0,0,0,555,292,152,0,140,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23454,11763,0,11691,0,0,0,0,0,0.9871
27,13500,6289.85,11967,0,11802,525,90,90,0,526,90,0,0,0,0,0,90,0,0,1051,0,0,0,525,0,0,0,526,325,183,0,142,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23444,11784,0,11660,0,0,0,0,0,0.9866
28,14000,5959.62,11758,0,12086,491,87,87,0,491,87,0,0,0,0,0,87,0,0,982,0,0,0,491,0,0,0,491,313,148,0,165,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23531,11610,0,11921,0,0,0,0,0,0.9861
29,14500,7288.65,11876,0,11857,551,94,94,0,528,94,0,0,0,0,0,94,0,0,1079,0,0,0,551,0,0,0,528,279,151,0,128,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23454,11725,0,11729,0,0,0,0,0,0.9856
30,15000,6403.13,11874,0,11964,480,87,87,0,508,87,0,0,0,0,0,87,0,0,988,0,0,0,480,0,0,0,508,272,135,0,137,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23566,11739,0,11827,0,0,0,0,0,0.9851
31,15500,7279.36,11833,0,11812,587,101,101,0,566,101,0,0,0,0,0,101,0,0,1153,0,0,0,587,0,0,0,566,347,170,0,177,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23298,11663,0,11635,0,0,0,0,0,0.9846
32,16000,6721.54,11818,0,11933,543,93,93,0,520,93,0,0,0,0,0,93,0,0,1063,0,0,0,543,0,0,0,520,349,157,0,192,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23402,11661,0,11741,0,0,0,0,0,0.9841
33,16500,6359.27,11951,0,11908,499,84,84,0,474,84,0,0,0,0,0,84,0,0,973,0,0,0,499,0,0,0,474,280,136,0,144,0,0,0,0,0,84,0,0,0,0,84,0,0,0,23579,11815,0,11764,0,0,0,0,0,0.9836
34,17000,7279.38,11797,0,11939,529,94,94,0,547,94,0,0,0,0,0,94,0,0,1076,0,0,0,529,0,0,0,547,321,163,0,158,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23415,11634,0,11781,0,0,0,0,0,0.9831
35,17500,6862.61,11865,0,11860,551,94,94,0,536,94,0,0,0,0,0,94,0,0,1087,0,0,0,551,0,0,0,536,262,134,0,128,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23463,11731,0,11732,0,0,0,0,0,0.9826
36,18000,7114.78,11845,0,11867,562,94,94,0,538,94,0,0,0,0,0,94,0,0,1100,0,0,0,562,0,0,0,538,305,152,0,153,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23407,11693,0,11714,0,0,0,0,0,0.9822
37,18500,6997.94,11966,0,11750,566,95,95,0,528,95,0,0,0,0,0,95,0,0,1094,0,0,0,566,0,0,0,528,351,178,0,173,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23365,11788,0,11577,0,0,0,0,0,0.9817
38,19000,6870.29,11762,0,11969,531,92,92,0,554,92,0,0,0,0,0,92,0,0,1085,0,0,0,531,0,0,0,554,300,149,0,151,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23431,11613,0,11818,0,0,0,0,0,0.9812
39,19500,6857.65,11766,0,11986,521,94,94,0,539,94,0,0,0,0,0,94,0,0,1060,0,0,0,521,0,0,0,539,299,150,0,149,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23453,11616,0,11837,0,0,0,0,0,0.9807
40,20000,6838.38,11811,0,11918,512,94,94,0,571,94,0,0,0,0,0,94,0,0,1083,0,0,0,512,0,0,0,571,251,125,0,126,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23478,11686,0,11792,0,0,0,0,0,0.9802
41,20500,6702.14,11792,0,11928,564,92,92,0,532,92,0,0,0,0,0,92,0,0,1096,0,0,0,564,0,0,0,532,326,182,0,144,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23394,11610,0,11784,0,0,0,0,0,0.9797
42,21000,6984.04,11942,0,11798,529,96,96,0,539,96,0,0,0,0,0,96,0,0,1068,0,0,0,529,0,0,0,539,253,134,0,119,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23487,11808,0,11679,0,0,0,0,0,0.9792
43,21500,6460.29,11934,0,11807,553,92,92,0,522,92,0,0,0,0,0,92,0,0,1075,0,0,0,553,0,0,0,522,313,157,0,156,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23428,11777,0,11651,0,0,0,0,0,0.9787
44,22000,6608.1,11903,0,11849,568,92,92,0,496,92,0,0,0,0,0,92,0,0,1064,0,0,0,568,0,0,0,496,344,180,0,164,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23408,11723,0,11685,0,0,0,0,0,0.9782
45,22500,7041.41,11946,0,11734,563,96,96,0,565,96,0,0,0,0,0,96,0,0,1128,0,0,0,563,0,0,0,565,260,131,0,129,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23420,11815,0,11605,0,0,0,0,0,0.9777
46,23000,7292.52,11872,0,11765,553,101,101,0,608,101,0,0,0,0,0,101,0,0,1161,0,0,0,553,0,0,0,608,308,161,0,147,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23329,11711,0,11618,0,0,0,0,0,0.9773
47,23500,7042.25,11925,0,11817,522,94,94,0,548,94,0,0,0,0,0,94,0,0,1070,0,0,0,522,0,0,0,548,299,157,0,142,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23443,11768,0,11675,0,0,0,0,0,0.9768
48,24000,7272.62,11918,0,11753,542,98,98,0,591,98,0,0,0,0,0,98,0,0,1133,0,0,0,542,0,0,0,591,302,149,0,153,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23369,11769,0,11600,0,0,0,0,0,0.9763
49,24500,6585.16,11731,0,11942,572,95,95,0,565,95,0,0,0,0,0,95,0,0,1137,0,0,0,572,0,0,0,565,275,136,0,139,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23398,11595,0,11803,0,0,0,0,0,0.9758
50,25000,6650.47,12003,0,11778,503,90,90,0,536,90,0,0,0,0,0,90,0,0,1039,0,0,0,503,0,0,0,536,250,127,0,123,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23531,11876,0,11655,0,0,0,0,0,0.9753
51,25500,6260.25,11866,0,11927,507,89,89,0,522,89,0,0,0,0,0,89,0,0,1029,0,0,0,507,0,0,0,522,282,130,0,152,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23511,11736,0,11775,0,0,0,0,0,0.9748
52,26000,7350.09,11746,0,11851,589,101,101,0,612,101,0,0,0,0,0,101,0,0,1201,0,0,0,589,0,0,0,612,295,154,0,141,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23302,11592,0,11710,0,0,0,0,0,0.9743
53,26500,6706.29,11800,0,11915,560,93,93,0,539,93,0,0,0,0,0,93,0,0,1099,0,0,0,560,0,0,0,539,308,138,0,170,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23407,11662,0,11745,0,0,0,0,0,0.9738
54,27000,6701.02,11724,0,11976,556,92,92,0,560,92,0,0,0,0,0,92,0,0,1116,0,0,0,556,0,0,0,560,270,137,0,133,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23430,11587,0,11843,0,0,0,0,0,0.9734
55,27500,6793.5,11769,0,11939,573,93,93,0,533,93,0,0,0,0,0,93,0,0,1106,0,0,0,573,0,0,0,533,209,89,0,120,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23499,11680,0,11819,0,0,0,0,0,0.9729
56,28000,6957.7,11954,0,11739,605,97,97,0,508,97,0,0,0,0,0,97,0,0,1113,0,0,0,605,0,0,0,508,288,155,0,133,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23405,11799,0,11606,0,0,0,0,0,0.9724
57,28500,7320.76,11881,0,11804,566,99,99,0,551,99,0,0,0,0,0,99,0,0,1117,0,0,0,566,0,0,0,551,280,143,0,137,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23405,11738,0,11667,0,0,0,0,0,0.9719
58,29000,6603.03,12044,0,11767,542,88,88,0,471,88,0,0,0,0,0,88,0,0,1013,0,0,0,542,0,0,0,471,197,85,0,112,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23614,11959,0,11655,0,0,0,0,0,0.9714
59,29500,6935.32,11936,0,11733,582,97,97,0,555,97,0,0,0,0,0,97,0,0,1137,0,0,0,582,0,0,0,555,337,165,0,172,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23332,11771,0,11561,0,0,0,0,0,0.9709
60,30000,6601.93,11990,0,11768,539,90,90,0,523,90,0,0,0,0,0,90,0,0,1062,0,0,0,539,0,0,0,523,305,157,0,148,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23453,11833,0,11620,0,0,0,0,0,0.9704
61,30500,6648.42,12056,0,11673,540,94,94,0,543,94,0,0,0,0,0,94,0,0,1083,0,0,0,540,0,0,0,543,335,179,0,156,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23394,11877,0,11517,0,0,0,0,0,0.97
62,31000,7256.82,11815,0,11826,577,100,100,0,582,100,0,0,0,0,0,100,0,0,1159,0,0,0,577,0,0,0,582,363,205,0,158,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23278,11610,0,11668,0,0,0,0,0,0.9695
63,31500,6582.55,11963,0,11832,507,90,90,0,518,90,0,0,0,0,0,90,0,0,1025,0,0,0,507,0,0,0,518,257,128,0,129,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23538,11835,0,11703,0,0,0,0,0,0.969
64,32000,7205.38,11902,0,11778,538,97,97,0,588,97,0,0,0,0,0,97,0,0,1126,0,0,0,538,0,0,0,588,325,173,0,152,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23355,11729,0,11626,0,0,0,0,0,0.9685
65,32500,6897.1,11972,0,11843,502,89,89,0,505,89,0,0,0,0,0,89,0,0,1007,0,0,0,502,0,0,0,505,292,155,0,137,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23523,11817,0,11706,0,0,0,0,0,0.968
66,33000,6782.18,11903,0,11823,527,94,94,0,559,94,0,0,0,0,0,94,0,0,1086,0,0,0,527,0,0,0,559,265,131,0,134,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23461,11772,0,11689,0,0,0,0,0,0.9675
67,33500,6656.54,12002,0,11787,541,91,91,0,488,91,0,0,0,0,0,91,0,0,1029,0,0,0,541,0,0,0,488,269,132,0,137,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23520,11870,0,11650,0,0,0,0,0,0.967
68,34000,6905.98,11802,0,11899,527,95,95,0,582,95,0,0,0,0,0,95,0,0,1109,0,0,0,527,0,0,0,582,313,165,0,148,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23388,11637,0,11751,0,0,0,0,0,0.9666
69,34500,7394.86,11865,0,11781,568,100,100,0,586,100,0,0,0,0,0,100,0,0,1154,0,0,0,568,0,0,0,586,278,134,0,144,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23368,11731,0,11637,0,0,0,0,0,0.9661
70,35000,6617.46,11932,0,11788,528,94,94,0,564,94,0,0,0,0,0,94,0,0,1092,0,0,0,528,0,0,0,564,339,171,0,168,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23381,11761,0,11620,0,0,0,0,0,0.9656
71,35500,7179.26,11907,0,11791,575,96,96,0,535,96,0,0,0,0,0,96,0,0,1110,0,0,0,575,0,0,0,535,278,126,0,152,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23420,11781,0,11639,0,0,0,0,0,0.9651
72,36000,6738.84,11777,0,11992,532,92,92,0,515,92,0,0,0,0,0,92,0,0,1047,0,0,0,532,0,0,0,515,282,149,0,133,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23487,11628,0,11859,0,0,0,0,0,0.9646
73,36500,7316.68,11750,0,11962,549,96,96,0,547,96,0,0,0,0,0,96,0,0,1096,0,0,0,549,0,0,0,547,274,141,0,133,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23438,11609,0,11829,0,0,0,0,0,0.9641
74,37000,7159.72,11987,0,11684,541,100,100,0,588,100,0,0,0,0,0,100,0,0,1129,0,0,0,541,0,0,0,588,324,161,0,163,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23347,11826,0,11521,0,0,0,0,0,0.9637
75,37500,6845.7,11851,0,11860,557,97,97,0,538,97,0,0,0,0,0,97,0,0,1095,0,0,0,557,0,0,0,538,368,183,0,185,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23343,11668,0,11675,0,0,0,0,0,0.9632
76,38000,6780.85,11905,0,11810,559,94,94,0,538,94,0,0,0,0,0,94,0,0,1097,0,0,0,559,0,0,0,538,287,139,0,148,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23428,11766,0,11662,0,0,0,0,0,0.9627
77,38500,6787.57,11856,0,11805,572,99,99,0,569,99,0,0,0,0,0,99,0,0,1141,0,0,0,572,0,0,0,569,304,149,0,155,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23357,11707,0,11650,0,0,0,0,0,0.9622
78,39000,6795.15,11737,0,12015,531,93,93,0,531,93,0,0,0,0,0,93,0,0,1062,0,0,0,531,0,0,0,531,290,141,0,149,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23462,11596,0,11866,0,0,0,0,0,0.9617
79,39500,6762.36,11827,0,11893,502,93,93,0,592,93,0,0,0,0,0,93,0,0,1094,0,0,0,502,0,0,0,592,272,137,0,135,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23448,11690,0,11758,0,0,0,0,0,0.9613
80,40000,6900.04,11836,0,11862,553,97,97,0,555,97,0,0,0,0,0,97,0,0,1108,0,0,0,553,0,0,0,555,273,134,0,139,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23425,11702,0,11723,0,0,0,0,0,0.9608
81,40500,7391.02,11865,0,11801,586,98,98,0,552,98,0,0,0,0,0,98,0,0,1138,0,0,0,586,0,0,0,552,276,139,0,137,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23390,11726,0,11664,0,0,0,0,0,0.9603
82,41000,6563.55,11867,0,11838,551,96,96,0,552,96,0,0,0,0,0,96,0,0,1103,0,0,0,551,0,0,0,552,329,173,0,156,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23376,11694,0,11682,0,0,0,0,0,0.9598
83,41500,7020.54,11806,0,11895,575,94,94,0,536,94,0,0,0,0,0,94,0,0,1111,0,0,0,575,0,0,0,536,308,152,0,156,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23393,11654,0,11739,0,0,0,0,0,0.9593
84,42000,6137.43,11863,0,11955,527,88,88,0,479,88,0,0,0,0,0,88,0,0,1006,0,0,0,527,0,0,0,479,355,187,0,168,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23463,11676,0,11787,0,0,0,0,0,0.9589
85,42500,6810.8,11843,0,11875,535,95,95,0,557,95,0,0,0,0,0,95,0,0,1092,0,0,0,535,0,0,0,557,310,144,0,166,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23408,11699,0,11709,0,0,0,0,0,0.9584
86,43000,7050.73,11808,0,11875,552,97,97,0,571,97,0,0,0,0,0,97,0,0,1123,0,0,0,552,0,0,0,571,303,133,0,170,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23380,11675,0,11705,0,0,0,0,0,0.9579
87,43500,7017.32,11847,0,11878,556,95,95,0,529,95,0,0,0,0,0,95,0,0,1085,0,0,0,556,0,0,0,529,254,128,0,126,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23471,11719,0,11752,0,0,0,0,0,0.9574
88,44000,7569.45,11826,0,11827,583,99,99,0,566,99,0,0,0,0,0,99,0,0,1149,0,0,0,583,0,0,0,566,286,153,0,133,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23367,11673,0,11694,0,0,0,0,0,0.9569
89,44500,7074.6,11882,0,11841,542,94,94,0,547,94,0,0,0,0,0,94,0,0,1089,0,0,0,542,0,0,0,547,264,131,0,133,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23459,11751,0,11708,0,0,0,0,0,0.9565
90,45000,7044.98,11859,0,11824,548,96,96,0,577,96,0,0,0,0,0,96,0,0,1125,0,0,0,548,0,0,0,577,302,151,0,151,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23381,11708,0,11673,0,0,0,0,0,0.956
91,45500,6753.18,11840,0,11878,536,94,94,0,558,94,0,0,0,0,0,94,0,0,1094,0,0,0,536,0,0,0,558,287,156,0,131,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23431,11684,0,11747,0,0,0,0,0,0.9555
92,46000,6838.23,11816,0,11947,524,93,93,0,527,93,0,0,0,0,0,93,0,0,1051,0,0,0,524,0,0,0,527,263,117,0,146,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23500,11699,0,11801,0,0,0,0,0,0.955
93,46500,7159.29,11793,0,11854,570,98,98,0,587,98,0,0,0,0,0,98,0,0,1157,0,0,0,570,0,0,0,587,295,156,0,139,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23352,11637,0,11715,0,0,0,0,0,0.9546
94,47000,7543.43,11848,0,11866,553,97,97,0,539,97,0,0,0,0,0,97,0,0,1092,0,0,0,553,0,0,0,539,298,136,0,162,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23416,11712,0,11704,0,0,0,0,0,0.9541
95,47500,6531.92,11895,0,11874,507,91,91,0,542,91,0,0,0,0,0,91,0,0,1049,0,0,0,507,0,0,0,542,317,161,0,156,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23452,11734,0,11718,0,0,0,0,0,0.9536
96,48000,7402.55,11825,0,11815,578,100,100,0,582,100,0,0,0,0,0,100,0,0,1160,0,0,0,578,0,0,0,582,295,163,0,132,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23345,11662,0,11683,0,0,0,0,0,0.9531
