Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
11,5500,-5070.57,11853,0,11682,668,57,55,0,685,55,0,0,0,0,0,55,0,0,1353,0,0,0,668,0,0,0,685,97,57,0,40,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23438,11796,0,11642,0,0,0,0,0,0.9945
12,6000,-4523.21,11652,0,11665,726,64,63,0,830,63,0,0,0,0,0,63,0,0,1556,0,0,0,726,0,0,0,830,104,53,0,51,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23213,11599,0,11614,0,0,0,0,0,0.994
13,6500,-4594.32,11845,0,11718,663,56,56,0,662,56,0,0,0,0,0,56,0,0,1325,0,0,0,663,0,0,0,662,94,41,0,53,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23469,11804,0,11665,0,0,0,0,0,0.9935
14,7000,-4967.17,11749,0,11725,687,59,56,0,724,56,0,0,0,0,0,56,0,0,1411,0,0,0,687,0,0,0,724,86,41,0,45,0,0,0,0,0,59,0,0,0,0,59,0,0,0,23388,11708,0,11680,0,0,0,0,0,0.993
15,7500,-4732.41,11675,0,11639,774,64,60,0,788,60,0,0,0,0,0,60,0,0,1562,0,0,0,774,0,0,0,788,84,42,0,42,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23230,11633,0,11597,0,0,0,0,0,0.9925
16,8000,-4757.38,11741,0,11716,674,60,59,0,750,59,0,0,0,0,0,59,0,0,1424,0,0,0,674,0,0,0,750,106,58,0,48,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23351,11683,0,11668,0,0,0,0,0,0.992
17,8500,-5053.4,11773,0,11597,736,65,62,0,767,62,0,0,0,0,0,62,0,0,1503,0,0,0,736,0,0,0,767,103,49,0,54,0,0,0,0,0,65,0,0,0,0,65,0,0,0,23267,11724,0,11543,0,0,0,0,0,0.9915
18,9000,-4758.64,11578,0,11781,743,61,60,0,777,60,0,0,0,0,0,60,0,0,1520,0,0,0,743,0,0,0,777,96,47,0,49,0,0,0,0,0,61,0,0,0,0,61,0,0,0,23263,11531,0,11732,0,0,0,0,0,0.991
19,9500,-5056.29,11666,0,11724,767,61,56,0,726,56,0,0,0,0,0,56,0,0,1493,0,0,0,767,0,0,0,726,81,41,0,40,0,0,0,0,0,61,0,0,0,0,61,0,0,0,23309,11625,0,11684,0,0,0,0,0,0.9905
20,10000,-4740.47,11671,0,11661,768,64,59,0,777,59,0,0,0,0,0,59,0,0,1545,0,0,0,768,0,0,0,777,103,52,0,51,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23229,11619,0,11610,0,0,0,0,0,0.99
21,10500,-4837.03,11965,0,11722,631,52,50,0,580,50,0,0,0,0,0,50,0,0,1211,0,0,0,631,0,0,0,580,84,38,0,46,0,0,0,0,0,52,0,0,0,0,52,0,0,0,23603,11927,0,11676,0,0,0,0,0,0.9896
22,11000,-5058.92,11836,0,11637,701,57,55,0,714,55,0,0,0,0,0,55,0,0,1415,0,0,0,701,0,0,0,714,102,47,0,55,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23371,11789,0,11582,0,0,0,0,0,0.9891
23,11500,-4596.6,11778,0,11608,752,64,62,0,736,62,0,0,0,0,0,62,0,0,1488,0,0,0,752,0,0,0,736,89,44,0,45,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23297,11734,0,11563,0,0,0,0,0,0.9886
24,12000,-4712.61,11618,0,11731,780,65,61,0,745,61,0,0,0,0,0,61,0,0,1525,0,0,0,780,0,0,0,745,112,54,0,58,0,0,0,0,0,65,0,0,0,0,65,0,0,0,23237,11564,0,11673,0,0,0,0,0,0.9881
25,12500,-5015.04,11823,0,11710,646,56,52,0,713,52,0,0,0,0,0,52,0,0,1359,0,0,0,646,0,0,0,713,79,46,0,33,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23454,11777,0,11677,0,0,0,0,0,0.9876
26,13000,-4863.51,11739,0,11711,751,62,57,0,680,57,0,0,0,0,0,57,0,0,1431,0,0,0,751,0,0,0,680,113,72,0,41,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23337,11667,0,11670,0,0,0,0,0,0.9871
27,13500,-4301.11,11481,0,11846,745,62,62,0,804,62,0,0,0,0,0,62,0,0,1549,0,0,0,745,0,0,0,804,91,37,0,54,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23236,11444,0,11792,0,0,0,0,0,0.9866
28,14000,-5073.04,11735,0,11750,681,58,55,0,721,55,0,0,0,0,0,55,0,0,1402,0,0,0,681,0,0,0,721,80,44,0,36,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23405,11691,0,11714,0,0,0,0,0,0.9861
29,14500,-5352.97,11771,0,11767,657,58,52,0,695,52,0,0,0,0,0,52,0,0,1352,0,0,0,657,0,0,0,695,73,35,0,38,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23465,11736,0,11729,0,0,0,0,0,0.9856
30,15000,-4298.13,11627,0,11650,832,66,64,0,761,64,0,0,0,0,0,64,0,0,1593,0,0,0,832,0,0,0,761,89,41,0,48,0,0,0,0,0,66,0,0,0,0,66,0,0,0,23188,11586,0,11602,0,0,0,0,0,0.9851
31,15500,-4943.42,11805,0,11631,711,60,55,0,738,55,0,0,0,0,0,55,0,0,1449,0,0,0,711,0,0,0,738,92,40,0,52,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23344,11765,0,11579,0,0,0,0,0,0.9846
32,16000,-4907.0,11717,0,11889,637,53,51,0,653,51,0,0,0,0,0,51,0,0,1290,0,0,0,637,0,0,0,653,75,35,0,40,0,0,0,0,0,53,0,0,0,0,53,0,0,0,23531,11682,0,11849,0,0,0,0,0,0.9841
33,16500,-5005.94,11850,0,11619,718,58,57,0,698,57,0,0,0,0,0,57,0,0,1416,0,0,0,718,0,0,0,698,91,48,0,43,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23378,11802,0,11576,0,0,0,0,0,0.9836
34,17000,-4788.99,11864,0,11664,686,58,54,0,674,54,0,0,0,0,0,54,0,0,1360,0,0,0,686,0,0,0,674,97,49,0,48,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23431,11815,0,11616,0,0,0,0,0,0.9831
35,17500,-4911.26,11775,0,11623,749,62,57,0,734,57,0,0,0,0,0,57,0,0,1483,0,0,0,749,0,0,0,734,77,37,0,40,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23321,11738,0,11583,0,0,0,0,0,0.9826
36,18000,-4413.21,11544,0,11568,860,69,69,0,890,69,0,0,0,0,0,69,0,0,1750,0,0,0,860,0,0,0,890,111,56,0,55,0,0,0,0,0,69,0,0,0,0,69,0,0,0,23001,11488,0,11513,0,0,0,0,0,0.9822
37,18500,-4474.96,11529,0,11713,814,65,65,0,814,65,0,0,0,0,0,65,0,0,1628,0,0,0,814,0,0,0,814,111,62,0,49,0,0,0,0,0,65,0,0,0,0,65,0,0,0,23131,11467,0,11664,0,0,0,0,0,0.9817
38,19000,-4926.19,11654,0,11825,680,56,56,0,729,56,0,0,0,0,0,56,0,0,1409,0,0,0,680,0,0,0,729,95,47,0,48,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23384,11607,0,11777,0,0,0,0,0,0.9812
39,19500,-4784.1,11793,0,11781,650,56,51,0,669,51,0,0,0,0,0,51,0,0,1319,0,0,0,650,0,0,0,669,85,40,0,45,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23489,11753,0,11736,0,0,0,0,0,0.9807
40,20000,-4636.52,11739,0,11727,703,59,56,0,716,56,0,0,0,0,0,56,0,0,1419,0,0,0,703,0,0,0,716,100,37,0,63,0,0,0,0,0,59,0,0,0,0,59,0,0,0,23366,11702,0,11664,0,0,0,0,0,0.9802
41,20500,-5150.5,11809,0,11739,669,60,54,0,669,54,0,0,0,0,0,54,0,0,1338,0,0,0,669,0,0,0,669,81,39,0,42,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23467,11770,0,11697,0,0,0,0,0,0.9797
42,21000,-4936.76,11788,0,11661,708,58,57,0,728,57,0,0,0,0,0,57,0,0,1436,0,0,0,708,0,0,0,728,91,47,0,44,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23358,11741,0,11617,0,0,0,0,0,0.9792
43,21500,-4221.77,11790,0,11594,775,63,62,0,716,62,0,0,0,0,0,62,0,0,1491,0,0,0,775,0,0,0,716,112,68,0,44,0,0,0,0,0,63,0,0,0,0,63,0,0,0,23272,11722,0,11550,0,0,0,0,0,0.9787
44,22000,-5417.21,11858,0,11770,639,54,52,0,627,52,0,0,0,0,0,52,0,0,1266,0,0,0,639,0,0,0,627,127,58,0,69,0,0,0,0,0,54,0,0,0,0,54,0,0,0,23501,11800,0,11701,0,0,0,0,0,0.9782
45,22500,-4440.43,11720,0,11710,743,63,58,0,706,58,0,0,0,0,0,58,0,0,1449,0,0,0,743,0,0,0,706,95,42,0,53,0,0,0,0,0,63,0,0,0,0,63,0,0,0,23335,11678,0,11657,0,0,0,0,0,0.9777
46,23000,-4437.77,11613,0,11629,818,69,66,0,805,66,0,0,0,0,0,66,0,0,1623,0,0,0,818,0,0,0,805,96,49,0,47,0,0,0,0,0,69,0,0,0,0,69,0,0,0,23146,11564,0,11582,0,0,0,0,0,0.9773
47,23500,-4998.8,11676,0,11758,729,60,58,0,719,58,0,0,0,0,0,58,0,0,1448,0,0,0,729,0,0,0,719,94,42,0,52,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23340,11634,0,11706,0,0,0,0,0,0.9768
48,24000,-4403.07,11664,0,11751,765,61,58,0,701,58,0,0,0,0,0,58,0,0,1466,0,0,0,765,0,0,0,701,104,48,0,56,0,0,0,0,0,61,0,0,0,0,61,0,0,0,23311,11616,0,11695,0,0,0,0,0,0.9763
49,24500,-5037.79,11726,0,11821,636,56,55,0,706,55,0,0,0,0,0,55,0,0,1342,0,0,0,636,0,0,0,706,114,54,0,60,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23433,11672,0,11761,0,0,0,0,0,0.9758
50,25000,-4419.62,11655,0,11653,782,66,63,0,781,63,0,0,0,0,0,63,0,0,1563,0,0,0,782,0,0,0,781,119,56,0,63,0,0,0,0,0,66,0,0,0,0,66,0,0,0,23189,11599,0,11590,0,0,0,0,0,0.9753
51,25500,-5091.3,11693,0,11680,753,60,58,0,756,58,0,0,0,0,0,58,0,0,1509,0,0,0,753,0,0,0,756,91,52,0,39,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23282,11641,0,11641,0,0,0,0,0,0.9748
52,26000,-5236.43,11666,0,11994,589,54,52,0,645,52,0,0,0,0,0,52,0,0,1234,0,0,0,589,0,0,0,645,96,54,0,42,0,0,0,0,0,54,0,0,0,0,54,0,0,0,23564,11612,0,11952,0,0,0,0,0,0.9743
53,26500,-4802.96,11818,0,11559,746,62,60,0,755,60,0,0,0,0,0,60,0,0,1501,0,0,0,746,0,0,0,755,114,60,0,54,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23263,11758,0,11505,0,0,0,0,0,0.9738
54,27000,-5039.09,11787,0,11807,647,55,52,0,652,52,0,0,0,0,0,52,0,0,1299,0,0,0,647,0,0,0,652,87,45,0,42,0,0,0,0,0,55,0,0,0,0,55,0,0,0,23507,11742,0,11765,0,0,0,0,0,0.9734
55,27500,-4581.82,11626,0,11685,820,65,62,0,742,62,0,0,0,0,0,62,0,0,1562,0,0,0,820,0,0,0,742,105,58,0,47,0,0,0,0,0,65,0,0,0,0,65,0,0,0,23206,11568,0,11638,0,0,0,0,0,0.9729
56,28000,-5202.73,11986,0,11686,642,54,49,0,583,49,0,0,0,0,0,49,0,0,1225,0,0,0,642,0,0,0,583,73,39,0,34,0,0,0,0,0,54,0,0,0,0,54,0,0,0,23599,11947,0,11652,0,0,0,0,0,0.9724
57,28500,-5430.02,11911,0,11547,713,61,55,0,713,55,0,0,0,0,0,55,0,0,1426,0,0,0,713,0,0,0,713,85,35,0,50,0,0,0,0,0,61,0,0,0,0,61,0,0,0,23373,11876,0,11497,0,0,0,0,0,0.9719
58,29000,-4866.56,11854,0,11689,643,57,53,0,704,53,0,0,0,0,0,53,0,0,1347,0,0,0,643,0,0,0,704,89,37,0,52,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23454,11817,0,11637,0,0,0,0,0,0.9714
59,29500,-5404.44,11906,0,11912,557,47,45,0,533,45,0,0,0,0,0,45,0,0,1090,0,0,0,557,0,0,0,533,67,31,0,36,0,0,0,0,0,47,0,0,0,0,47,0,0,0,23751,11875,0,11876,0,0,0,0,0,0.9709
60,30000,-5618.16,11939,0,11954,494,42,42,0,529,42,0,0,0,0,0,42,0,0,1023,0,0,0,494,0,0,0,529,71,42,0,29,0,0,0,0,0,42,0,0,0,0,42,0,0,0,23822,11897,0,11925,0,0,0,0,0,0.9704
61,30500,-4835.94,11774,0,11811,641,57,55,0,662,55,0,0,0,0,0,55,0,0,1303,0,0,0,641,0,0,0,662,95,42,0,53,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23490,11732,0,11758,0,0,0,0,0,0.97
62,31000,-4836.78,11828,0,11732,671,58,55,0,656,55,0,0,0,0,0,55,0,0,1327,0,0,0,671,0,0,0,656,98,57,0,41,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23462,11771,0,11691,0,0,0,0,0,0.9695
63,31500,-4731.52,11643,0,11726,745,63,58,0,765,58,0,0,0,0,0,58,0,0,1510,0,0,0,745,0,0,0,765,95,42,0,53,0,0,0,0,0,63,0,0,0,0,63,0,0,0,23274,11601,0,11673,0,0,0,0,0,0.969
64,32000,-5514.97,12023,0,11746,546,50,45,0,590,45,0,0,0,0,0,45,0,0,1136,0,0,0,546,0,0,0,590,83,38,0,45,0,0,0,0,0,50,0,0,0,0,50,0,0,0,23686,11985,0,11701,0,0,0,0,0,0.9685
65,32500,-4945.36,11585,0,11870,706,58,57,0,724,57,0,0,0,0,0,57,0,0,1430,0,0,0,706,0,0,0,724,83,41,0,42,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23372,11544,0,11828,0,0,0,0,0,0.968
66,33000,-5704.56,11975,0,11745,586,51,46,0,597,46,0,0,0,0,0,46,0,0,1183,0,0,0,586,0,0,0,597,69,32,0,37,0,0,0,0,0,51,0,0,0,0,51,0,0,0,23651,11943,0,11708,0,0,0,0,0,0.9675
67,33500,-5110.12,11935,0,11583,666,57,56,0,703,56,0,0,0,0,0,56,0,0,1369,0,0,0,666,0,0,0,703,93,47,0,46,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23425,11888,0,11537,0,0,0,0,0,0.967
68,34000,-5051.46,11838,0,11864,614,51,48,0,585,48,0,0,0,0,0,48,0,0,1199,0,0,0,614,0,0,0,585,71,37,0,34,0,0,0,0,0,51,0,0,0,0,51,0,0,0,23631,11801,0,11830,0,0,0,0,0,0.9666
69,34500,-4852.76,11773,0,11669,720,60,58,0,720,58,0,0,0,0,0,58,0,0,1440,0,0,0,720,0,0,0,720,94,46,0,48,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23348,11727,0,11621,0,0,0,0,0,0.9661
70,35000,-4918.34,11711,0,11832,658,59,54,0,686,54,0,0,0,0,0,54,0,0,1344,0,0,0,658,0,0,0,686,107,56,0,51,0,0,0,0,0,59,0,0,0,0,59,0,0,0,23436,11655,0,11781,0,0,0,0,0,0.9656
71,35500,-5056.29,11902,0,11514,727,62,58,0,737,58,0,0,0,0,0,58,0,0,1464,0,0,0,727,0,0,0,737,101,52,0,49,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23315,11850,0,11465,0,0,0,0,0,0.9651
72,36000,-4592.23,11561,0,11656,789,68,66,0,860,66,0,0,0,0,0,66,0,0,1649,0,0,0,789,0,0,0,860,150,69,0,81,0,0,0,0,0,68,0,0,0,0,68,0,0,0,23067,11492,0,11575,0,0,0,0,0,0.9646
73,36500,-4590.1,11776,0,11619,734,63,60,0,748,60,0,0,0,0,0,60,0,0,1482,0,0,0,734,0,0,0,748,106,54,0,52,0,0,0,0,0,63,0,0,0,0,63,0,0,0,23289,11722,0,11567,0,0,0,0,0,0.9641
74,37000,-4807.18,11714,0,11700,728,60,58,0,740,58,0,0,0,0,0,58,0,0,1468,0,0,0,728,0,0,0,740,116,59,0,57,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23298,11655,0,11643,0,0,0,0,0,0.9637
75,37500,-4866.77,11616,0,11964,658,56,55,0,651,55,0,0,0,0,0,55,0,0,1309,0,0,0,658,0,0,0,651,96,35,0,61,0,0,0,0,0,56,0,0,0,0,56,0,0,0,23484,11581,0,11903,0,0,0,0,0,0.9632
76,38000,-4855.24,11789,0,11757,706,57,54,0,637,54,0,0,0,0,0,54,0,0,1343,0,0,0,706,0,0,0,637,91,37,0,54,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23455,11752,0,11703,0,0,0,0,0,0.9627
77,38500,-4568.9,11782,0,11535,813,64,63,0,743,63,0,0,0,0,0,63,0,0,1556,0,0,0,813,0,0,0,743,121,60,0,61,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23196,11722,0,11474,0,0,0,0,0,0.9622
78,39000,-5481.3,11849,0,11922,584,50,48,0,547,48,0,0,0,0,0,48,0,0,1131,0,0,0,584,0,0,0,547,83,49,0,34,0,0,0,0,0,50,0,0,0,0,50,0,0,0,23688,11800,0,11888,0,0,0,0,0,0.9617
79,39500,-5268.2,11847,0,11847,590,51,49,0,616,49,0,0,0,0,0,49,0,0,1206,0,0,0,590,0,0,0,616,90,41,0,49,0,0,0,0,0,51,0,0,0,0,51,0,0,0,23604,11806,0,11798,0,0,0,0,0,0.9613
80,40000,-5043.86,11829,0,11716,713,57,54,0,631,54,0,0,0,0,0,54,0,0,1344,0,0,0,713,0,0,0,631,93,48,0,45,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23452,11781,0,11671,0,0,0,0,0,0.9608
81,40500,-4863.06,11679,0,11761,717,61,56,0,726,56,0,0,0,0,0,56,0,0,1443,0,0,0,717,0,0,0,726,94,57,0,37,0,0,0,0,0,61,0,0,0,0,61,0,0,0,23346,11622,0,11724,0,0,0,0,0,0.9603
82,41000,-4686.01,11669,0,11734,748,64,56,0,729,56,0,0,0,0,0,56,0,0,1477,0,0,0,748,0,0,0,729,79,47,0,32,0,0,0,0,0,64,0,0,0,0,64,0,0,0,23324,11622,0,11702,0,0,0,0,0,0.9598
83,41500,-4829.56,11663,0,11889,634,57,54,0,703,54,0,0,0,0,0,54,0,0,1337,0,0,0,634,0,0,0,703,106,50,0,56,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23446,11613,0,11833,0,0,0,0,0,0.9593
84,42000,-4596.59,11552,0,11633,829,66,65,0,855,65,0,0,0,0,0,65,0,0,1684,0,0,0,829,0,0,0,855,108,46,0,62,0,0,0,0,0,66,0,0,0,0,66,0,0,0,23077,11506,0,11571,0,0,0,0,0,0.9589
85,42500,-5238.98,11844,0,11845,554,52,51,0,654,51,0,0,0,0,0,51,0,0,1208,0,0,0,554,0,0,0,654,89,43,0,46,0,0,0,0,0,52,0,0,0,0,52,0,0,0,23600,11801,0,11799,0,0,0,0,0,0.9584
86,43000,-5257.45,11795,0,11884,601,51,50,0,619,50,0,0,0,0,0,50,0,0,1220,0,0,0,601,0,0,0,619,93,46,0,47,0,0,0,0,0,51,0,0,0,0,51,0,0,0,23586,11749,0,11837,0,0,0,0,0,0.9579
87,43500,-4948.09,11804,0,11721,678,58,56,0,683,56,0,0,0,0,0,56,0,0,1361,0,0,0,678,0,0,0,683,97,48,0,49,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23428,11756,0,11672,0,0,0,0,0,0.9574
88,44000,-5191.66,11650,0,11773,731,60,56,0,730,56,0,0,0,0,0,56,0,0,1461,0,0,0,731,0,0,0,730,116,65,0,51,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23307,11585,0,11722,0,0,0,0,0,0.9569
89,44500,-5007.64,11665,0,11805,688,62,57,0,723,57,0,0,0,0,0,57,0,0,1411,0,0,0,688,0,0,0,723,104,49,0,55,0,0,0,0,0,62,0,0,0,0,62,0,0,0,23366,11616,0,11750,0,0,0,0,0,0.9565
90,45000,-4710.36,11679,0,11813,700,57,56,0,695,56,0,0,0,0,0,56,0,0,1395,0,0,0,700,0,0,0,695,80,37,0,43,0,0,0,0,0,57,0,0,0,0,57,0,0,0,23412,11642,0,11770,0,0,0,0,0,0.956
91,45500,-5055.28,11737,0,11737,740,60,57,0,669,57,0,0,0,0,0,57,0,0,1409,0,0,0,740,0,0,0,669,83,36,0,47,0,0,0,0,0,60,0,0,0,0,60,0,0,0,23391,11701,0,11690,0,0,0,0,0,0.9555
92,46000,-4335.49,11557,0,11640,816,71,63,0,853,63,0,0,0,0,0,63,0,0,1669,0,0,0,816,0,0,0,853,120,62,0,58,0,0,0,0,0,71,0,0,0,0,71,0,0,0,23077,11495,0,11582,0,0,0,0,0,0.955
93,46500,-4967.64,11686,0,11784,738,59,58,0,675,58,0,0,0,0,0,58,0,0,1413,0,0,0,738,0,0,0,675,104,58,0,46,0,0,0,0,0,59,0,0,0,0,59,0,0,0,23366,11628,0,11738,0,0,0,0,0,0.9546
94,47000,-4436.46,11839,0,11695,701,58,57,0,650,57,0,0,0,0,0,57,0,0,1351,0,0,0,701,0,0,0,650,89,40,0,49,0,0,0,0,0,58,0,0,0,0,58,0,0,0,23445,11799,0,11646,0,0,0,0,0,0.9541
95,47500,-5216.3,11935,0,11784,594,50,49,0,588,49,0,0,0,0,0,49,0,0,1182,0,0,0,594,0,0,0,588,94,52,0,42,0,0,0,0,0,50,0,0,0,0,50,0,0,0,23625,11883,0,11742,0,0,0,0,0,0.9536
