Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
61,30500,7402.32,11838,0,11835,590,96,96,0,545,96,0,0,0,0,0,96,0,0,1135,0,0,0,590,0,0,0,545,282,130,0,152,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23391,11708,0,11683,0,0,0,0,0,0.97
62,31000,7156.73,11930,0,11851,519,90,90,0,520,90,0,0,0,0,0,90,0,0,1039,0,0,0,519,0,0,0,520,266,143,0,123,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23515,11787,0,11728,0,0,0,0,0,0.9695
63,31500,7510.67,11966,0,11756,544,95,95,0,544,95,0,0,0,0,0,95,0,0,1088,0,0,0,544,0,0,0,544,295,146,0,149,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23427,11820,0,11607,0,0,0,0,0,0.969
64,32000,7320.16,11884,0,11844,542,94,94,0,542,94,0,0,0,0,0,94,0,0,1084,0,0,0,542,0,0,0,542,371,153,0,218,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23357,11731,0,11626,0,0,0,0,0,0.9685
65,32500,7436.66,11757,0,11974,537,93,93,0,546,93,0,0,0,0,0,93,0,0,1083,0,0,0,537,0,0,0,546,275,141,0,134,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23456,11616,0,11840,0,0,0,0,0,0.968
66,33000,6944.63,12025,0,11712,527,94,94,0,548,94,0,0,0,0,0,94,0,0,1075,0,0,0,527,0,0,0,548,277,149,0,128,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23460,11876,0,11584,0,0,0,0,0,0.9675
67,33500,7296.12,11752,0,11991,555,95,95,0,512,95,0,0,0,0,0,95,0,0,1067,0,0,0,555,0,0,0,512,259,127,0,132,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23484,11625,0,11859,0,0,0,0,0,0.967
68,34000,7034.16,11959,0,11785,552,92,92,0,520,92,0,0,0,0,0,92,0,0,1072,0,0,0,552,0,0,0,520,298,145,0,153,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23446,11814,0,11632,0,0,0,0,0,0.9666
69,34500,7159.43,11966,0,11822,522,90,90,0,510,90,0,0,0,0,0,90,0,0,1032,0,0,0,522,0,0,0,510,288,146,0,142,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23500,11820,0,11680,0,0,0,0,0,0.9661
70,35000,7433.39,11857,0,11858,576,96,96,0,517,96,0,0,0,0,0,96,0,0,1093,0,0,0,576,0,0,0,517,259,144,0,115,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23456,11713,0,11743,0,0,0,0,0,0.9656
71,35500,6643.07,11754,0,12077,486,86,86,0,511,86,0,0,0,0,0,86,0,0,997,0,0,0,486,0,0,0,511,270,134,0,136,0,0,0,0,0,86,0,0,0,0,86,0,0,0,23561,11620,0,11941,0,0,0,0,0,0.9651
72,36000,7522.0,11781,0,11902,539,97,97,0,584,97,0,0,0,0,0,97,0,0,1123,0,0,0,539,0,0,0,584,276,136,0,140,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23407,11645,0,11762,0,0,0,0,0,0.9646
73,36500,8021.54,11948,0,11634,619,105,105,0,589,105,0,0,0,0,0,105,0,0,1208,0,0,0,619,0,0,0,589,311,167,0,144,0,0,0,0,0,105,0,0,0,0,105,0,0,0,23271,11781,0,11490,0,0,0,0,0,0.9641
74,37000,7035.02,11826,0,11918,549,93,93,0,521,93,0,0,0,0,0,93,0,0,1070,0,0,0,549,0,0,0,521,319,148,0,171,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23425,11678,0,11747,0,0,0,0,0,0.9637
75,37500,7365.21,11810,0,11892,527,95,95,0,581,95,0,0,0,0,0,95,0,0,1108,0,0,0,527,0,0,0,581,317,154,0,163,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23385,11656,0,11729,0,0,0,0,0,0.9632
76,38000,7389.8,11889,0,11769,632,99,99,0,512,99,0,0,0,0,0,99,0,0,1144,0,0,0,632,0,0,0,512,277,147,0,130,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23381,11742,0,11639,0,0,0,0,0,0.9627
77,38500,7342.11,11571,0,12035,587,101,101,0,605,101,0,0,0,0,0,101,0,0,1192,0,0,0,587,0,0,0,605,308,142,0,166,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23298,11429,0,11869,0,0,0,0,0,0.9622
78,39000,6905.86,11818,0,11940,516,93,93,0,540,93,0,0,0,0,0,93,0,0,1056,0,0,0,516,0,0,0,540,287,135,0,152,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23471,11683,0,11788,0,0,0,0,0,0.9617
79,39500,6499.35,11931,0,11899,485,86,86,0,513,86,0,0,0,0,0,86,0,0,998,0,0,0,485,0,0,0,513,282,127,0,155,0,0,0,0,0,86,0,0,0,0,86,0,0,0,23548,11804,0,11744,0,0,0,0,0,0.9613
80,40000,7295.12,11915,0,11758,547,96,96,0,588,96,0,0,0,0,0,96,0,0,1135,0,0,0,547,0,0,0,588,243,125,0,118,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23430,11790,0,11640,0,0,0,0,0,0.9608
81,40500,7073.98,11894,0,11880,518,90,90,0,528,90,0,0,0,0,0,90,0,0,1046,0,0,0,518,0,0,0,528,274,139,0,135,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23500,11755,0,11745,0,0,0,0,0,0.9603
82,41000,6964.32,11958,0,11778,525,91,91,0,557,91,0,0,0,0,0,91,0,0,1082,0,0,0,525,0,0,0,557,262,119,0,143,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23474,11839,0,11635,0,0,0,0,0,0.9598
83,41500,7553.02,11718,0,11956,558,98,98,0,572,98,0,0,0,0,0,98,0,0,1130,0,0,0,558,0,0,0,572,278,125,0,153,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23396,11593,0,11803,0,0,0,0,0,0.9593
84,42000,7235.94,11826,0,11850,570,96,96,0,562,96,0,0,0,0,0,96,0,0,1132,0,0,0,570,0,0,0,562,314,167,0,147,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23362,11659,0,11703,0,0,0,0,0,0.9589
85,42500,6550.63,11954,0,11918,491,83,83,0,471,83,0,0,0,0,0,83,0,0,962,0,0,0,491,0,0,0,471,325,154,0,171,0,0,0,0,0,83,0,0,0,0,83,0,0,0,23547,11800,0,11747,0,0,0,0,0,0.9584
86,43000,7056.81,11808,0,11941,563,93,93,0,502,93,0,0,0,0,0,93,0,0,1065,0,0,0,563,0,0,0,502,265,126,0,139,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23484,11682,0,11802,0,0,0,0,0,0.9579
87,43500,7096.05,11788,0,11900,566,98,98,0,550,98,0,0,0,0,0,98,0,0,1116,0,0,0,566,0,0,0,550,341,146,0,195,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23347,11642,0,11705,0,0,0,0,0,0.9574
88,44000,7019.22,11980,0,11776,568,91,91,0,494,91,0,0,0,0,0,91,0,0,1062,0,0,0,568,0,0,0,494,310,138,0,172,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23446,11842,0,11604,0,0,0,0,0,0.9569
89,44500,7198.8,11963,0,11729,559,97,97,0,555,97,0,0,0,0,0,97,0,0,1114,0,0,0,559,0,0,0,555,321,162,0,159,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23371,11801,0,11570,0,0,0,0,0,0.9565
90,45000,7058.26,11779,0,11898,559,98,98,0,568,98,0,0,0,0,0,98,0,0,1127,0,0,0,559,0,0,0,568,297,171,0,126,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23380,11608,0,11772,0,0,0,0,0,0.956
91,45500,7274.28,11767,0,11919,587,96,96,0,535,96,0,0,0,0,0,96,0,0,1122,0,0,0,587,0,0,0,535,334,171,0,163,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23352,11596,0,11756,0,0,0,0,0,0.9555
92,46000,7089.82,11869,0,11863,525,94,94,0,555,94,0,0,0,0,0,94,0,0,1080,0,0,0,525,0,0,0,555,297,146,0,151,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23435,11723,0,11712,0,0,0,0,0,0.955
93,46500,7031.25,11833,0,11993,493,88,88,0,505,88,0,0,0,0,0,88,0,0,998,0,0,0,493,0,0,0,505,246,125,0,121,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23580,11708,0,11872,0,0,0,0,0,0.9546
94,47000,7094.66,11880,0,11838,556,92,92,0,542,92,0,0,0,0,0,92,0,0,1098,0,0,0,556,0,0,0,542,260,126,0,134,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23458,11754,0,11704,0,0,0,0,0,0.9541
95,47500,7017.0,11936,0,11769,542,93,93,0,567,93,0,0,0,0,0,93,0,0,1109,0,0,0,542,0,0,0,567,295,147,0,148,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23410,11789,0,11621,0,0,0,0,0,0.9536
96,48000,7474.43,11920,0,11782,563,96,96,0,543,96,0,0,0,0,0,96,0,0,1106,0,0,0,563,0,0,0,543,246,117,0,129,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23456,11803,0,11653,0,0,0,0,0,0.9531
