Episode,Tick,Avg reward X episode,random-walk,lay-food-pheromone,follow-food-pheromone,follow-nest-pheromone,take-food,drop-food,random-walk-and-lay-food-pheromone,follow-nest-pheromone-and-lay-food-pheromone,has-food-in-nest,has-food-in-nest_random-walk,has-food-in-nest_lay-food-pheromone,has-food-in-nest_follow-food-pheromone,has-food-in-nest_follow-nest-pheromone,has-food-in-nest_take-food,has-food-in-nest_drop-food,has-food-in-nest_random-walk-and-lay-food-pheromone,has-food-in-nest_follow-nest-pheromone-and-lay-food-pheromone,has-food-out-nest,has-food-out-nest_random-walk,has-food-out-nest_lay-food-pheromone,has-food-out-nest_follow-food-pheromone,has-food-out-nest_follow-nest-pheromone,has-food-out-nest_take-food,has-food-out-nest_drop-food,has-food-out-nest_random-walk-and-lay-food-pheromone,has-food-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-in-nest,food-available-in-nest_random-walk,food-available-in-nest_lay-food-pheromone,food-available-in-nest_follow-food-pheromone,food-available-in-nest_follow-nest-pheromone,food-available-in-nest_take-food,food-available-in-nest_drop-food,food-available-in-nest_random-walk-and-lay-food-pheromone,food-available-in-nest_follow-nest-pheromone-and-lay-food-pheromone,food-available-out-nest,food-available-out-nest_random-walk,food-available-out-nest_lay-food-pheromone,food-available-out-nest_follow-food-pheromone,food-available-out-nest_follow-nest-pheromone,food-available-out-nest_take-food,food-available-out-nest_drop-food,food-available-out-nest_random-walk-and-lay-food-pheromone,food-available-out-nest_follow-nest-pheromone-and-lay-food-pheromone,food-not-available,food-not-available_random-walk,food-not-available_lay-food-pheromone,food-not-available_follow-food-pheromone,food-not-available_follow-nest-pheromone,food-not-available_take-food,food-not-available_drop-food,food-not-available_random-walk-and-lay-food-pheromone,food-not-available_follow-nest-pheromone-and-lay-food-pheromone,Epsilon
11,5500,7394.32,11884,0,11841,551,95,95,0,534,95,0,0,0,0,0,95,0,0,1085,0,0,0,551,0,0,0,534,304,146,0,158,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23421,11738,0,11683,0,0,0,0,0,0.9945
12,6000,7117.62,11782,0,11947,523,95,95,0,558,95,0,0,0,0,0,95,0,0,1081,0,0,0,523,0,0,0,558,295,155,0,140,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23434,11627,0,11807,0,0,0,0,0,0.994
13,6500,6937.87,11837,0,11923,517,92,92,0,539,92,0,0,0,0,0,92,0,0,1056,0,0,0,517,0,0,0,539,296,157,0,139,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23464,11680,0,11784,0,0,0,0,0,0.9935
14,7000,6756.21,11824,0,11989,519,87,87,0,494,87,0,0,0,0,0,87,0,0,1013,0,0,0,519,0,0,0,494,286,149,0,137,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23527,11675,0,11852,0,0,0,0,0,0.993
15,7500,7390.72,11740,0,11871,595,102,102,0,590,102,0,0,0,0,0,102,0,0,1185,0,0,0,595,0,0,0,590,331,166,0,165,0,0,0,0,0,102,0,0,0,0,102,0,0,0,23280,11574,0,11706,0,0,0,0,0,0.9925
16,8000,7361.56,11925,0,11729,567,99,99,0,581,99,0,0,0,0,0,99,0,0,1148,0,0,0,567,0,0,0,581,316,153,0,163,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23338,11772,0,11566,0,0,0,0,0,0.992
17,8500,7366.43,11699,0,11968,554,98,98,0,583,98,0,0,0,0,0,98,0,0,1137,0,0,0,554,0,0,0,583,261,121,0,140,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23406,11578,0,11828,0,0,0,0,0,0.9915
18,9000,6758.7,11891,0,11836,527,92,92,0,562,92,0,0,0,0,0,92,0,0,1089,0,0,0,527,0,0,0,562,266,146,0,120,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23461,11745,0,11716,0,0,0,0,0,0.991
19,9500,7217.43,11765,0,11899,587,96,96,0,557,96,0,0,0,0,0,96,0,0,1144,0,0,0,587,0,0,0,557,233,120,0,113,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23431,11645,0,11786,0,0,0,0,0,0.9905
20,10000,6785.76,11820,0,11934,537,89,89,0,531,89,0,0,0,0,0,89,0,0,1068,0,0,0,537,0,0,0,531,288,148,0,140,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23466,11672,0,11794,0,0,0,0,0,0.99
21,10500,7326.22,11898,0,11812,544,97,97,0,552,97,0,0,0,0,0,97,0,0,1096,0,0,0,544,0,0,0,552,305,157,0,148,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23405,11741,0,11664,0,0,0,0,0,0.9896
22,11000,7395.24,11983,0,11658,573,101,101,0,584,101,0,0,0,0,0,101,0,0,1157,0,0,0,573,0,0,0,584,257,130,0,127,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23384,11853,0,11531,0,0,0,0,0,0.9891
23,11500,7254.36,11980,0,11735,536,95,95,0,559,95,0,0,0,0,0,95,0,0,1095,0,0,0,536,0,0,0,559,295,149,0,146,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23420,11831,0,11589,0,0,0,0,0,0.9886
24,12000,7200.58,11810,0,11926,533,94,94,0,543,94,0,0,0,0,0,94,0,0,1076,0,0,0,533,0,0,0,543,306,150,0,156,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23430,11660,0,11770,0,0,0,0,0,0.9881
25,12500,7070.37,11765,0,11918,534,95,95,0,593,95,0,0,0,0,0,95,0,0,1127,0,0,0,534,0,0,0,593,288,129,0,159,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23395,11636,0,11759,0,0,0,0,0,0.9876
26,13000,7087.65,11924,0,11784,578,95,95,0,524,95,0,0,0,0,0,95,0,0,1102,0,0,0,578,0,0,0,524,280,135,0,145,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23428,11789,0,11639,0,0,0,0,0,0.9871
27,13500,7176.84,11831,0,11828,571,98,98,0,574,98,0,0,0,0,0,98,0,0,1145,0,0,0,571,0,0,0,574,302,141,0,161,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23357,11690,0,11667,0,0,0,0,0,0.9866
28,14000,6625.24,11796,0,11985,539,89,89,0,502,89,0,0,0,0,0,89,0,0,1041,0,0,0,539,0,0,0,502,301,149,0,152,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23480,11647,0,11833,0,0,0,0,0,0.9861
29,14500,7266.34,11901,0,11799,577,96,96,0,531,96,0,0,0,0,0,96,0,0,1108,0,0,0,577,0,0,0,531,288,139,0,149,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23412,11762,0,11650,0,0,0,0,0,0.9856
30,15000,7164.85,11859,0,11845,530,96,96,0,574,96,0,0,0,0,0,96,0,0,1104,0,0,0,530,0,0,0,574,311,154,0,157,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23393,11705,0,11688,0,0,0,0,0,0.9851
31,15500,7499.74,11798,0,11904,577,95,95,0,531,95,0,0,0,0,0,95,0,0,1108,0,0,0,577,0,0,0,531,290,142,0,148,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23412,11656,0,11756,0,0,0,0,0,0.9846
32,16000,7134.94,11918,0,11770,571,97,97,0,547,97,0,0,0,0,0,97,0,0,1118,0,0,0,571,0,0,0,547,284,130,0,154,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23404,11788,0,11616,0,0,0,0,0,0.9841
33,16500,6615.57,11870,0,11896,477,94,94,0,569,94,0,0,0,0,0,94,0,0,1046,0,0,0,477,0,0,0,569,242,110,0,132,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23524,11760,0,11764,0,0,0,0,0,0.9836
34,17000,7294.65,11840,0,11841,572,98,98,0,551,98,0,0,0,0,0,98,0,0,1123,0,0,0,572,0,0,0,551,289,130,0,159,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23392,11710,0,11682,0,0,0,0,0,0.9831
35,17500,7414.47,11938,0,11754,565,99,99,0,545,99,0,0,0,0,0,99,0,0,1110,0,0,0,565,0,0,0,545,343,161,0,182,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23349,11777,0,11572,0,0,0,0,0,0.9826
36,18000,6743.15,11907,0,11868,540,91,91,0,503,91,0,0,0,0,0,91,0,0,1043,0,0,0,540,0,0,0,503,331,177,0,154,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23444,11730,0,11714,0,0,0,0,0,0.9822
37,18500,7078.7,11822,0,11961,490,92,92,0,543,92,0,0,0,0,0,92,0,0,1033,0,0,0,490,0,0,0,543,280,126,0,154,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23503,11696,0,11807,0,0,0,0,0,0.9817
38,19000,7228.36,11709,0,11999,573,92,92,0,535,92,0,0,0,0,0,92,0,0,1108,0,0,0,573,0,0,0,535,282,154,0,128,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23426,11555,0,11871,0,0,0,0,0,0.9812
39,19500,7136.64,11741,0,12025,538,92,92,0,512,92,0,0,0,0,0,92,0,0,1050,0,0,0,538,0,0,0,512,305,146,0,159,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23461,11595,0,11866,0,0,0,0,0,0.9807
40,20000,7161.4,11927,0,11819,547,93,93,0,521,93,0,0,0,0,0,93,0,0,1068,0,0,0,547,0,0,0,521,313,159,0,154,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23433,11768,0,11665,0,0,0,0,0,0.9802
41,20500,7560.04,11809,0,11780,599,103,103,0,606,103,0,0,0,0,0,103,0,0,1205,0,0,0,599,0,0,0,606,314,155,0,159,0,0,0,0,0,103,0,0,0,0,103,0,0,0,23275,11654,0,11621,0,0,0,0,0,0.9797
42,21000,6836.17,11991,0,11818,505,90,90,0,506,90,0,0,0,0,0,90,0,0,1011,0,0,0,505,0,0,0,506,304,148,0,156,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23505,11843,0,11662,0,0,0,0,0,0.9792
43,21500,7476.11,11982,0,11709,577,96,96,0,540,96,0,0,0,0,0,96,0,0,1117,0,0,0,577,0,0,0,540,270,125,0,145,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23421,11857,0,11564,0,0,0,0,0,0.9787
44,22000,6980.37,11876,0,11866,533,92,92,0,541,92,0,0,0,0,0,92,0,0,1074,0,0,0,533,0,0,0,541,329,171,0,158,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23413,11705,0,11708,0,0,0,0,0,0.9782
45,22500,7126.06,11893,0,11807,567,96,96,0,541,96,0,0,0,0,0,96,0,0,1108,0,0,0,567,0,0,0,541,307,153,0,154,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23393,11740,0,11653,0,0,0,0,0,0.9777
46,23000,7145.24,11883,0,11805,574,97,97,0,544,97,0,0,0,0,0,97,0,0,1118,0,0,0,574,0,0,0,544,353,188,0,165,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23335,11695,0,11640,0,0,0,0,0,0.9773
47,23500,6761.02,11973,0,11794,533,90,90,0,520,90,0,0,0,0,0,90,0,0,1053,0,0,0,533,0,0,0,520,291,141,0,150,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23476,11832,0,11644,0,0,0,0,0,0.9768
48,24000,6944.64,11745,0,11970,528,94,94,0,569,94,0,0,0,0,0,94,0,0,1097,0,0,0,528,0,0,0,569,296,148,0,148,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23419,11597,0,11822,0,0,0,0,0,0.9763
49,24500,6857.38,11923,0,11807,544,92,92,0,542,92,0,0,0,0,0,92,0,0,1086,0,0,0,544,0,0,0,542,284,147,0,137,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23446,11776,0,11670,0,0,0,0,0,0.9758
50,25000,7834.48,11830,0,11811,596,101,101,0,561,101,0,0,0,0,0,101,0,0,1157,0,0,0,596,0,0,0,561,283,131,0,152,0,0,0,0,0,101,0,0,0,0,101,0,0,0,23358,11699,0,11659,0,0,0,0,0,0.9753
51,25500,7456.44,11784,0,11931,544,95,95,0,551,95,0,0,0,0,0,95,0,0,1095,0,0,0,544,0,0,0,551,265,131,0,134,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23450,11653,0,11797,0,0,0,0,0,0.9748
52,26000,7232.16,11797,0,11856,550,100,100,0,597,100,0,0,0,0,0,100,0,0,1147,0,0,0,550,0,0,0,597,328,155,0,173,0,0,0,0,0,100,0,0,0,0,100,0,0,0,23325,11642,0,11683,0,0,0,0,0,0.9743
53,26500,7287.3,11725,0,12003,534,94,94,0,550,94,0,0,0,0,0,94,0,0,1084,0,0,0,534,0,0,0,550,250,129,0,121,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23478,11596,0,11882,0,0,0,0,0,0.9738
54,27000,7232.68,11877,0,11874,511,93,93,0,552,93,0,0,0,0,0,93,0,0,1063,0,0,0,511,0,0,0,552,317,176,0,141,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23434,11701,0,11733,0,0,0,0,0,0.9734
55,27500,7128.75,11957,0,11822,529,92,92,0,508,92,0,0,0,0,0,92,0,0,1037,0,0,0,529,0,0,0,508,307,154,0,153,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23472,11803,0,11669,0,0,0,0,0,0.9729
56,28000,6994.17,11971,0,11859,526,88,88,0,468,88,0,0,0,0,0,88,0,0,994,0,0,0,526,0,0,0,468,283,134,0,149,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23547,11837,0,11710,0,0,0,0,0,0.9724
57,28500,7374.31,11912,0,11753,575,98,98,0,564,98,0,0,0,0,0,98,0,0,1139,0,0,0,575,0,0,0,564,290,145,0,145,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23375,11767,0,11608,0,0,0,0,0,0.9719
58,29000,7195.32,11995,0,11751,552,91,91,0,520,91,0,0,0,0,0,91,0,0,1072,0,0,0,552,0,0,0,520,298,157,0,141,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23448,11838,0,11610,0,0,0,0,0,0.9714
59,29500,6818.78,12064,0,11660,515,92,92,0,577,92,0,0,0,0,0,92,0,0,1092,0,0,0,515,0,0,0,577,293,163,0,130,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23431,11901,0,11530,0,0,0,0,0,0.9709
60,30000,7523.19,11897,0,11780,559,97,97,0,570,97,0,0,0,0,0,97,0,0,1129,0,0,0,559,0,0,0,570,323,159,0,164,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23354,11738,0,11616,0,0,0,0,0,0.9704
61,30500,6998.89,11870,0,11885,520,91,91,0,543,91,0,0,0,0,0,91,0,0,1063,0,0,0,520,0,0,0,543,254,125,0,129,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23501,11745,0,11756,0,0,0,0,0,0.97
62,31000,7441.22,11868,0,11829,585,97,97,0,524,97,0,0,0,0,0,97,0,0,1109,0,0,0,585,0,0,0,524,239,119,0,120,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23458,11749,0,11709,0,0,0,0,0,0.9695
63,31500,6849.14,12007,0,11834,490,87,87,0,495,87,0,0,0,0,0,87,0,0,985,0,0,0,490,0,0,0,495,269,138,0,131,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23572,11869,0,11703,0,0,0,0,0,0.969
64,32000,6639.3,11856,0,11944,501,88,88,0,523,88,0,0,0,0,0,88,0,0,1024,0,0,0,501,0,0,0,523,277,142,0,135,0,0,0,0,0,88,0,0,0,0,88,0,0,0,23523,11714,0,11809,0,0,0,0,0,0.9685
65,32500,8017.19,11749,0,11850,619,105,105,0,572,105,0,0,0,0,0,105,0,0,1191,0,0,0,619,0,0,0,572,324,154,0,170,0,0,0,0,0,105,0,0,0,0,105,0,0,0,23275,11595,0,11680,0,0,0,0,0,0.968
66,33000,6643.06,12046,0,11752,544,87,87,0,484,87,0,0,0,0,0,87,0,0,1028,0,0,0,544,0,0,0,484,340,172,0,168,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23458,11874,0,11584,0,0,0,0,0,0.9675
67,33500,7642.73,11713,0,11960,561,97,97,0,572,97,0,0,0,0,0,97,0,0,1133,0,0,0,561,0,0,0,572,268,130,0,138,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23405,11583,0,11822,0,0,0,0,0,0.967
68,34000,7451.64,11911,0,11765,549,98,98,0,579,98,0,0,0,0,0,98,0,0,1128,0,0,0,549,0,0,0,579,288,151,0,137,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23388,11760,0,11628,0,0,0,0,0,0.9666
69,34500,7145.15,11995,0,11794,530,91,91,0,499,91,0,0,0,0,0,91,0,0,1029,0,0,0,530,0,0,0,499,315,160,0,155,0,0,0,0,0,91,0,0,0,0,91,0,0,0,23474,11835,0,11639,0,0,0,0,0,0.9661
70,35000,7071.29,11864,0,11870,571,94,94,0,507,94,0,0,0,0,0,94,0,0,1078,0,0,0,571,0,0,0,507,318,153,0,165,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23416,11711,0,11705,0,0,0,0,0,0.9656
71,35500,7449.2,11756,0,11944,544,98,98,0,560,98,0,0,0,0,0,98,0,0,1104,0,0,0,544,0,0,0,560,239,119,0,120,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23461,11637,0,11824,0,0,0,0,0,0.9651
72,36000,7191.97,11792,0,11887,558,97,97,0,569,97,0,0,0,0,0,97,0,0,1127,0,0,0,558,0,0,0,569,323,152,0,171,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23356,11640,0,11716,0,0,0,0,0,0.9646
73,36500,7264.61,12044,0,11688,532,93,93,0,550,93,0,0,0,0,0,93,0,0,1082,0,0,0,532,0,0,0,550,290,151,0,139,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23442,11893,0,11549,0,0,0,0,0,0.9641
74,37000,7129.8,11776,0,11961,541,93,93,0,536,93,0,0,0,0,0,93,0,0,1077,0,0,0,541,0,0,0,536,297,152,0,145,0,0,0,0,0,93,0,0,0,0,93,0,0,0,23440,11624,0,11816,0,0,0,0,0,0.9637
75,37500,6742.3,11969,0,11859,501,87,87,0,497,87,0,0,0,0,0,87,0,0,998,0,0,0,501,0,0,0,497,282,149,0,133,0,0,0,0,0,87,0,0,0,0,87,0,0,0,23546,11820,0,11726,0,0,0,0,0,0.9632
76,38000,6912.45,11813,0,11864,571,95,95,0,562,95,0,0,0,0,0,95,0,0,1133,0,0,0,571,0,0,0,562,257,129,0,128,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23420,11684,0,11736,0,0,0,0,0,0.9627
77,38500,6963.07,11656,0,12124,549,90,90,0,491,90,0,0,0,0,0,90,0,0,1040,0,0,0,549,0,0,0,491,323,157,0,166,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23457,11499,0,11958,0,0,0,0,0,0.9622
78,39000,7898.5,11851,0,11753,555,102,102,0,637,102,0,0,0,0,0,102,0,0,1192,0,0,0,555,0,0,0,637,259,135,0,124,0,0,0,0,0,102,0,0,0,0,102,0,0,0,23345,11716,0,11629,0,0,0,0,0,0.9617
79,39500,7067.2,11919,0,11754,596,97,97,0,537,97,0,0,0,0,0,97,0,0,1133,0,0,0,596,0,0,0,537,267,142,0,125,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23406,11777,0,11629,0,0,0,0,0,0.9613
80,40000,7323.9,11905,0,11814,547,96,96,0,542,96,0,0,0,0,0,96,0,0,1089,0,0,0,547,0,0,0,542,319,143,0,176,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23400,11762,0,11638,0,0,0,0,0,0.9608
81,40500,7377.71,11785,0,11875,583,98,98,0,561,98,0,0,0,0,0,98,0,0,1144,0,0,0,583,0,0,0,561,254,115,0,139,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23406,11670,0,11736,0,0,0,0,0,0.9603
82,41000,7018.96,11884,0,11829,535,94,94,0,564,94,0,0,0,0,0,94,0,0,1099,0,0,0,535,0,0,0,564,304,144,0,160,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23409,11740,0,11669,0,0,0,0,0,0.9598
83,41500,6828.66,11811,0,11975,524,90,90,0,510,90,0,0,0,0,0,90,0,0,1034,0,0,0,524,0,0,0,510,271,136,0,135,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23515,11675,0,11840,0,0,0,0,0,0.9593
84,42000,7388.35,11817,0,11879,575,96,96,0,537,96,0,0,0,0,0,96,0,0,1112,0,0,0,575,0,0,0,537,281,145,0,136,0,0,0,0,0,96,0,0,0,0,96,0,0,0,23415,11672,0,11743,0,0,0,0,0,0.9589
85,42500,7314.58,11730,0,12011,566,95,95,0,503,95,0,0,0,0,0,95,0,0,1069,0,0,0,566,0,0,0,503,274,138,0,136,0,0,0,0,0,95,0,0,0,0,95,0,0,0,23467,11592,0,11875,0,0,0,0,0,0.9584
86,43000,6674.82,11897,0,11894,511,89,89,0,520,89,0,0,0,0,0,89,0,0,1031,0,0,0,511,0,0,0,520,293,145,0,148,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23498,11752,0,11746,0,0,0,0,0,0.9579
87,43500,7371.5,11753,0,11929,571,98,98,0,551,98,0,0,0,0,0,98,0,0,1122,0,0,0,571,0,0,0,551,296,130,0,166,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23386,11623,0,11763,0,0,0,0,0,0.9574
88,44000,6984.4,11981,0,11764,542,89,89,0,535,89,0,0,0,0,0,89,0,0,1077,0,0,0,542,0,0,0,535,361,185,0,176,0,0,0,0,0,89,0,0,0,0,89,0,0,0,23384,11796,0,11588,0,0,0,0,0,0.9569
89,44500,7442.8,11843,0,11821,567,98,98,0,573,98,0,0,0,0,0,98,0,0,1140,0,0,0,567,0,0,0,573,272,123,0,149,0,0,0,0,0,98,0,0,0,0,98,0,0,0,23392,11720,0,11672,0,0,0,0,0,0.9565
90,45000,7012.0,11777,0,11961,514,94,94,0,560,94,0,0,0,0,0,94,0,0,1074,0,0,0,514,0,0,0,560,293,152,0,141,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23445,11625,0,11820,0,0,0,0,0,0.956
91,45500,7625.69,11779,0,11885,581,99,99,0,557,99,0,0,0,0,0,99,0,0,1138,0,0,0,581,0,0,0,557,275,144,0,131,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23389,11635,0,11754,0,0,0,0,0,0.9555
92,46000,7108.55,11924,0,11777,548,94,94,0,563,94,0,0,0,0,0,94,0,0,1111,0,0,0,548,0,0,0,563,307,146,0,161,0,0,0,0,0,94,0,0,0,0,94,0,0,0,23394,11778,0,11616,0,0,0,0,0,0.955
93,46500,7170.16,11780,0,11974,509,92,92,0,553,92,0,0,0,0,0,92,0,0,1062,0,0,0,509,0,0,0,553,292,143,0,149,0,0,0,0,0,92,0,0,0,0,92,0,0,0,23462,11637,0,11825,0,0,0,0,0,0.9546
94,47000,6952.52,11850,0,11920,492,90,90,0,558,90,0,0,0,0,0,90,0,0,1050,0,0,0,492,0,0,0,558,267,122,0,145,0,0,0,0,0,90,0,0,0,0,90,0,0,0,23503,11728,0,11775,0,0,0,0,0,0.9541
95,47500,7548.58,11787,0,11869,609,99,99,0,537,99,0,0,0,0,0,99,0,0,1146,0,0,0,609,0,0,0,537,378,187,0,191,0,0,0,0,0,99,0,0,0,0,99,0,0,0,23278,11600,0,11678,0,0,0,0,0,0.9536
96,48000,7146.33,11928,0,11716,558,97,97,0,604,97,0,0,0,0,0,97,0,0,1162,0,0,0,558,0,0,0,604,305,153,0,152,0,0,0,0,0,97,0,0,0,0,97,0,0,0,23339,11775,0,11564,0,0,0,0,0,0.9531
